ITEM_ID,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01
430304,,5,-2,0,-1,2,1,-1,-0,-2,3,0,-7,-1,1,4,1,-0,-1,1,-1,2,1,1,-8,7,-2,-1,4,-0,-1,2,-1,3,-1,1,-14,7,2,-2,4,-0,-1,4,-4,3,-4,4,-14,-1,1,0,-3,4,-2,1,-1,-0,-6,9,-4,1
430307,,0,0,-1,-4,-5,5,3,4,2,-3,-8,17,-3,5,-5,4,2,-4,3,-4,14,-10,6,-4,3,-3,-2,8,-5,-4,4,0,-1,-0,-5,8,6,2,-0,1,-1,-2,2,-3,1,-3,3,-6,6,-6,5,-6,5,-7,-1,3,-0,-0,1,-3,2
430317,,3,-0,-0,4,5,-2,-4,-0,-3,3,-7,2,-0,-0,1,2,-5,7,4,0,3,0,7,-18,1,-1,0,-2,2,0,3,-2,-0,2,0,-5,4,1,5,-3,2,-3,-1,0,0,1,1,-5,-6,-2,1,-2,-1,1,-5,4,-6,3,-1,17,-1
430321,,-0,-3,7,2,-5,6,3,-4,12,-15,-4,14,-4,7,2,-0,-5,-3,2,-8,14,-13,-3,31,-2,-2,2,2,-5,1,14,-2,7,3,-23,42,-4,2,-0,11,-20,-1,-5,22,10,-2,-17,22,5,-11,16,-16,10,-2,-1,5,0,-7,8,-8,-7
430323,,3,6,5,4,-4,-3,0,1,0,3,-3,-12,-0,-4,3,6,-2,1,-1,-6,4,4,1,-4,1,1,-3,-4,-0,2,2,1,-1,0,5,-5,2,-6,9,1,-3,-3,7,-1,1,1,-4,3,-3,-3,2,-3,-1,-4,6,-1,-0,-5,8,2,1
430351,,8,2,6,-3,0,-4,-0,-3,4,0,-8,3,9,3,-9,1,5,-2,3,-3,4,1,-7,5,-5,7,2,-4,2,7,-2,-4,13,-3,-8,4,5,-6,4,-1,-2,-3,-4,3,2,-8,0,15,5,-5,6,-0,-9,11,-4,6,-2,-5,0,2,2
430355,,-1,-0,-1,2,1,-1,4,2,-4,1,1,-6,3,-1,-2,-3,7,0,3,-2,-1,-2,2,-1,1,6,-5,-4,1,-1,3,1,0,-1,-2,4,1,-1,-1,4,-3,-3,-4,-5,6,-4,7,-7,7,-3,2,-1,-4,2,-1,3,-2,-8,12,-13,10
430356,,0,3,-2,2,-1,2,-3,4,-3,-4,3,1,-0,2,2,-0,0,4,-2,2,-3,-1,-2,1,3,0,-2,1,4,-0,-1,3,-0,-1,3,-11,3,2,-2,1,-1,2,-2,-2,2,-9,10,-6,2,1,-4,-1,2,-2,-1,-1,1,-1,3,1,1
430357,,-2,-3,-6,-1,4,-0,-0,-1,1,-8,-2,27,-3,2,-3,6,-3,0,-1,-3,-1,-4,-2,17,-3,1,-2,-4,-2,-0,-0,-1,4,-4,1,12,-3,2,3,-2,-2,-5,4,-9,-2,-5,-3,22,-4,-0,-3,-1,-3,-4,3,-2,-1,-2,4,9,-0
430358,,-3,-2,-0,-0,-0,1,0,1,12,-8,-7,11,2,-2,-2,3,0,0,2,-2,7,9,3,-20,-8,13,-1,0,-0,-0,2,1,-2,-8,6,-3,4,-1,-0,2,-2,-1,-1,-2,2,-4,-1,2,-14,-0,1,-4,-0,-1,-1,1,18,2,4,-3,-9
430359,,2,0,-3,2,-1,-1,-5,11,-0,-2,-1,-0,3,1,3,10,-3,1,-0,-2,3,-1,2,-15,3,1,1,5,-2,4,1,12,2,-2,-1,-19,4,0,4,10,1,-3,-9,-5,2,-4,3,-2,3,-3,21,-11,1,-9,-8,-5,-1,-3,4,14,-1
430361,,3,1,1,1,-4,1,-1,-1,-2,1,8,-12,4,1,-3,3,1,2,-0,0,-2,1,5,-15,6,-1,0,3,-0,-0,-2,4,-0,-0,0,-10,4,0,-1,4,-5,-0,-2,-0,2,-6,8,-7,2,-3,3,-3,2,-0,2,3,-2,-1,1,-3,-2
430362,,0,2,-1,-1,0,1,0,5,-1,-1,-1,-6,4,3,-4,2,1,-0,5,-0,3,-2,3,-17,4,-1,1,1,2,0,4,2,1,-4,2,-9,5,1,-6,1,0,-1,1,0,3,-2,2,-4,1,-2,3,-3,-1,0,-0,0,-0,-5,7,4,-6
430363,,-2,11,-5,0,3,1,1,-2,2,5,-9,-3,3,-2,8,-8,7,-7,3,-5,14,2,-5,-2,-4,5,2,-2,9,-12,3,-2,1,5,-13,20,6,-3,18,-6,-6,6,2,-9,0,6,6,-17,4,-7,5,-2,2,-5,1,-5,-3,-3,-12,63,-18
430364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,6,-4,3,-3,6,-3,9,-4,-18,13,5,9,4,-6,3,2,6,-7,4,-5,-1,-6,7,0
430365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,-10,-5,1,0,5,-12,8,-6,-5,4,9,-4
430407,,5,-2,-1,1,-4,2,4,-5,-1,0,2,-5,0,2,2,-3,1,1,2,-5,9,1,-0,-3,1,1,1,1,2,1,-1,1,-1,0,-0,-8,2,-1,-3,0,-1,-3,3,-1,3,-2,4,-5,-0,3,-0,-1,-0,-2,2,-1,2,1,-1,-1,-1
430409,,1,1,-0,-2,0,-2,4,-7,4,-6,-6,15,2,2,1,2,0,0,1,-2,1,-0,3,-2,2,1,-0,-0,-1,-0,0,4,-1,0,0,-7,1,-0,3,0,-0,4,-2,-1,2,2,-1,-9,2,-1,-0,-1,0,1,0,-3,3,0,-1,0,-1
430413,,0,-0,-3,0,3,1,0,-1,1,-0,-1,-1,-0,1,1,0,0,1,-1,1,1,2,-0,-5,1,1,2,1,1,2,-0,3,1,1,1,-12,-0,0,1,0,-0,0,0,-0,0,-0,-0,-0,0,1,0,1,-0,1,-0,-0,0,0,0,-3,-0
430414,,2,-1,-1,2,-1,-1,3,-1,-1,2,-1,-3,1,2,-0,1,1,-0,1,0,-0,1,0,-6,2,2,-2,4,-2,1,6,-2,3,-3,3,-12,5,2,-3,2,0,1,0,-0,2,-4,4,-11,3,0,1,-2,-1,-2,3,1,1,-5,3,-3,2
430418,,3,1,-3,3,2,1,-0,-9,8,1,-6,-4,5,6,1,-1,6,-4,2,-1,6,1,3,-21,1,1,1,0,-1,1,2,-4,5,1,-1,-9,0,2,-1,2,-3,1,1,2,-1,-3,2,-4,-2,1,-1,0,-1,0,0,-1,1,-0,0,-1,2
430419,,1,1,-1,2,2,-1,-1,-2,1,-1,2,-5,1,-3,1,-2,0,-2,3,-1,1,3,2,-3,2,0,3,-0,-0,2,1,-2,3,1,-1,-6,0,-1,-1,1,0,3,-2,-5,5,-1,1,-3,1,1,0,-1,-1,2,-1,-3,2,2,-1,-1,1
430422,,0,1,-5,0,-0,3,1,-1,1,2,-3,-2,1,0,-2,1,-1,1,0,1,1,2,-1,-1,3,1,-1,0,0,2,-2,3,3,-0,-1,-8,4,-2,2,1,-2,-1,-1,1,2,-0,1,-9,-1,-1,0,-1,1,0,-2,1,-1,2,-1,4,-1
430423,,6,1,-3,2,4,1,-4,-4,1,1,2,-14,6,2,-4,-1,1,2,-2,-3,4,5,-1,-6,2,4,-1,3,1,-1,1,-1,-2,1,5,-12,-1,3,-2,0,-0,1,5,-8,7,-4,2,-10,1,3,1,-1,1,-4,1,-1,3,0,-1,-6,3
430425,,1,1,-6,2,4,2,-1,-1,1,1,-1,-1,1,-1,-5,4,1,-1,0,-0,-2,5,3,-6,3,-1,-0,4,-0,1,1,0,1,-2,-2,-8,3,1,1,1,-1,1,-2,-1,4,-2,-2,-4,3,-0,-1,2,-0,-0,1,-3,3,1,-3,1,1
430503,,2,1,-2,3,-1,-5,-7,2,8,2,1,-10,5,-0,-5,4,6,-0,-6,-2,9,0,0,-14,7,-0,0,0,2,-4,-3,1,-0,3,4,-11,5,7,-4,2,3,-4,-6,3,4,1,-2,-7,1,1,-1,1,-0,-0,-7,4,5,1,-0,-7,3
430505,,-1,0,3,-0,1,1,-4,-2,1,-5,1,8,1,-0,-1,1,-0,-0,-0,2,-0,0,1,-1,1,5,3,4,3,1,3,1,3,1,2,-24,-0,-1,-2,2,1,-3,-2,-0,-1,0,-3,11,-1,-0,0,-0,-0,-0,0,1,-1,0,-1,3,2
430507,,2,0,-3,-0,0,0,0,-4,-2,2,-6,10,-0,3,-0,-3,1,1,0,1,-3,3,0,2,1,3,0,2,1,1,5,-0,-1,2,-3,-9,0,6,3,1,0,-2,-0,-0,-0,2,-1,-8,-1,0,-0,-0,1,-1,1,1,-1,1,-0,-0,-2
430509,,-0,0,0,2,-0,-0,-1,-1,4,-5,-4,6,2,-4,3,-1,3,-4,3,-4,-0,4,-1,4,0,1,12,0,-3,3,2,5,3,1,2,-24,4,6,0,4,0,-1,-0,-0,-1,-7,8,-16,6,-3,2,1,0,-1,-2,-0,1,-1,1,-10,5
430524,,-1,-5,-1,-1,-2,-3,1,-5,-6,-2,4,21,1,-0,-0,-0,3,-1,0,-0,-0,1,1,-3,-3,3,-3,2,0,2,-8,-1,1,4,1,3,-5,3,-6,-1,3,1,0,-2,1,-2,3,3,4,-1,0,-0,0,-3,2,-1,1,2,1,-7,-3
430525,,-0,2,-1,0,-0,-1,-4,2,2,-10,0,18,-1,2,0,6,0,0,0,1,0,-2,1,-7,2,0,0,1,1,2,-2,-0,4,0,2,-9,0,-0,-1,1,0,-2,-1,2,-0,-1,2,-1,-1,1,2,-1,-1,-2,-0,2,1,-1,1,-0,0
430526,,-0,0,6,-1,-7,7,-3,-1,0,-0,2,-3,2,-0,-0,-1,-0,-0,-0,1,1,-0,1,-1,0,0,-0,1,1,0,-0,1,0,1,-1,-3,0,1,-0,-0,0,-0,-0,0,1,1,-0,-2,-0,-0,0,-0,0,0,1,-0,0,0,0,-1,0
430527,,1,0,-1,1,0,-1,-1,-0,1,0,0,-2,1,0,0,0,1,-0,-0,-1,1,1,1,-6,4,2,5,6,4,1,5,2,3,2,-1,-28,1,0,-1,1,-0,1,-1,-1,-0,-1,-0,-1,1,1,1,2,2,2,-3,2,-1,2,-0,-8,1
430529,,4,-5,-1,-1,0,0,0,-3,0,-1,-0,8,-0,-0,0,0,-0,0,1,1,0,1,2,-2,2,1,1,-2,-0,2,2,1,7,1,-0,-11,0,5,3,2,-0,1,1,-1,-1,0,-1,-14,4,-0,-2,-1,1,1,-1,2,-0,-1,-0,-3,5
430530,,0,-0,1,-0,4,-1,-0,1,1,-2,1,-5,-1,1,-0,4,-0,1,-2,1,2,-2,-1,0,0,2,0,1,-1,1,-0,-0,3,4,0,-11,1,-0,1,0,2,1,-3,3,1,-0,0,-5,-4,1,0,3,3,-0,-2,-2,-0,1,-0,1,1
430531,,-1,-2,-3,2,1,-5,8,-5,5,4,-6,8,-2,6,-2,-4,6,-5,2,1,2,-4,3,-2,4,-2,3,-4,5,5,-1,-2,0,-1,3,-13,6,-0,4,0,7,-2,1,-1,5,-5,3,-15,-0,1,-7,10,0,-2,-3,-2,5,-1,1,-6,4
430533,,1,-1,4,0,-5,-4,3,2,4,-2,2,-2,2,-1,-1,1,0,2,1,1,-3,2,-1,-2,-1,3,1,11,1,4,-0,5,2,4,0,-26,3,2,0,-0,2,-1,-3,-0,0,-2,1,-2,-0,1,-2,1,-4,4,1,-2,1,2,0,-3,2
430535,,2,-0,-0,-0,-0,0,1,0,-1,-1,-0,1,0,0,-0,-3,-0,0,1,-0,-0,0,0,1,-0,1,1,0,-0,0,1,0,-0,-0,1,-4,1,-1,1,-1,0,1,-1,1,1,-2,0,-1,1,-0,1,1,3,-1,1,0,-1,0,0,-7,1
430536,,1,0,5,0,-1,-7,5,-2,2,-3,-2,5,-3,-0,2,1,0,-2,2,-0,0,-0,1,-1,2,2,1,3,2,3,3,3,2,-0,1,-19,2,-2,-1,1,-1,1,-2,-0,1,-1,-2,3,-2,0,-1,-0,-1,1,-1,-1,3,-4,3,1,3
430538,,6,-2,-2,4,4,-6,3,-1,-6,-1,-2,15,-5,-0,1,3,-1,-2,-6,5,-5,-1,7,-3,11,-8,7,-2,-1,3,-2,8,-2,-1,-2,-1,-7,6,-1,3,2,3,3,-3,0,1,4,-12,-0,1,-0,1,-4,3,2,-4,0,1,1,-3,5
430539,,-3,4,-2,-0,-1,-4,7,-2,-2,-3,-3,13,-1,-3,0,-3,-4,0,3,0,3,0,0,4,-0,3,-1,3,-0,2,1,-0,1,0,-0,-7,1,3,2,-0,-0,-0,0,0,2,0,-0,-7,2,-1,-1,1,-1,-0,-0,-5,-0,4,-1,4,1
430540,,1,5,-5,3,2,4,-7,-1,-1,5,5,-16,3,-2,0,-1,4,-1,-0,7,-6,6,-1,-8,3,5,3,-1,-1,3,5,-4,5,4,2,-23,4,-1,-1,5,1,1,0,-2,-1,1,0,-9,4,-1,-4,7,-2,2,1,-3,1,1,1,-10,1
430541,,,,,,,,,,,,,,4,-2,-1,-2,4,-6,5,-1,1,0,-1,1,1,0,-1,5,4,-5,4,6,-0,2,-0,-13,-3,3,-2,2,0,-4,5,-2,-1,-1,4,-5,-6,8,-2,1,-4,-2,1,-2,-8,8,-1,10,-10
430542,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,5,-2,0,1,2,-2,0,-2,6,-4,4,3,-1,1,-1,4,-2,-6,5,0,-2,-7,2,-1,1,1,-4,4,-1,-2,5,-4,4,-6,5
430543,,,,,,,,,,,,,,,,,,,,,,,,,,-0,1,1,1,2,1,-0,1,2,5,0,-12,1,1,-0,0,-1,-1,-0,-0,0,-2,-0,3,0,-1,1,0,-0,-0,1,0,-1,0,-0,-0,-4
430613,,0,0,-8,0,2,0,1,-0,0,-1,0,6,0,0,-0,0,0,0,3,-1,1,1,1,-3,11,1,2,1,4,5,3,2,2,-0,-0,-23,5,2,4,-0,1,-0,-0,0,0,1,-1,-10,0,1,-0,-5,1,-0,-2,-2,-0,1,0,7,0
430617,,-1,-0,12,0,-8,-0,-2,-0,3,-0,1,-2,-1,1,-2,2,-2,-1,3,-3,2,0,0,1,0,1,0,1,-0,-1,4,-2,0,1,-0,-4,0,2,-1,-0,-1,1,1,0,0,-1,1,-8,-2,1,6,-17,26,10,0,-1,1,-1,1,-26,9
430621,,1,0,-0,0,-0,0,0,1,0,-0,1,-2,1,-0,1,0,0,0,1,-0,1,1,1,-4,0,1,1,1,1,2,1,1,1,1,1,-10,1,1,1,2,2,1,1,2,1,1,1,-12,0,0,1,1,1,1,0,1,1,1,0,-7,0
430622,,1,0,0,0,-0,0,0,0,0,0,0,-2,0,0,0,1,0,0,0,0,-0,-0,0,-2,1,1,2,1,0,1,0,2,1,1,1,-11,1,1,1,1,1,1,0,1,0,1,1,-7,1,1,1,1,1,0,0,1,0,1,0,-6,0
430623,,0,0,-4,3,2,0,1,0,-0,2,1,-7,0,1,-0,-3,0,0,-0,0,0,1,-0,1,0,-0,1,0,0,0,-0,0,-0,0,0,-1,-0,-0,8,0,-0,0,-0,0,0,-0,0,-8,-0,2,-5,-0,-0,-0,-0,0,8,0,0,-3,0
430624,,1,1,1,-0,-3,1,-1,-0,0,1,-1,1,-1,2,0,2,0,1,3,-3,3,0,3,-10,3,-0,-2,3,-1,7,2,-1,0,3,-2,-11,4,4,-1,1,-1,1,1,-3,1,-3,3,-6,1,-2,-1,0,1,0,1,-4,-1,5,-2,5,-3
430626,,-1,1,1,-1,-4,-4,3,0,-1,-1,-1,10,-0,0,-0,4,-2,-1,-1,-0,1,2,-2,-1,-0,1,0,1,0,2,5,5,-0,1,3,-15,-1,0,-1,2,-2,2,-2,1,1,1,-0,-5,1,1,-4,-1,1,-0,-3,1,-0,-1,1,5,-2
430627,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-1,3,-2,5,-3,-1,2,2,-0,1,-1,0,-2,2,-1,-1,-1,0,1,-2,0,3,-2,2,1,-8,2,5,0,1,-2,0,-4,7,-5,0
430628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-0,-2,-0,-0,-0,1,-1,-1,1,2,4,-3
440101,,0,0,0,0,0,0,0,0,-0,1,-0,-2,0,0,0,0,0,0,0,0,0,1,0,-2,1,0,1,0,0,1,0,1,0,0,1,-5,0,-0,1,1,0,1,1,0,0,0,0,-3,1,0,1,-0,1,0,1,1,0,0,0,-4,0
440104,,0,0,1,-2,1,1,-0,0,0,-0,0,-1,0,0,0,0,0,1,0,1,0,1,1,-4,1,1,2,1,1,0,0,1,1,1,1,-8,1,1,1,0,0,0,1,0,0,0,0,-5,1,0,1,1,1,0,0,0,0,0,0,-5,0
440105,,0,0,0,0,0,0,0,1,1,0,0,-3,0,0,0,1,0,0,1,1,1,0,0,-5,1,0,1,2,1,1,1,1,1,0,0,-8,1,0,1,1,1,0,0,0,0,0,1,-5,1,1,0,0,0,0,1,0,0,0,0,-4,0
440112,,0,0,0,0,0,3,0,0,1,0,0,-3,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-0,0,0,-0,0,0,0,0,0,1,0,0,0,0,0,-1,0
440113,,0,0,0,0,0,0,1,0,0,-0,1,-3,1,-0,0,1,0,-0,-0,-0,0,0,0,-0,0,1,0,1,0,1,1,0,0,0,0,-4,0,-0,1,-0,0,0,1,0,0,0,0,-3,0,1,0,0,-0,0,1,1,1,1,1,-4,1
440116,,-0,-0,-0,0,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,-0,0,0,-2,0,1,0,1,0,-0,1,0,0,0,0,-4,0,0,0,0,1,0,0,1,0,0,-0,-3,1,0,0,-0,0,0,0,0,0,-0,0,-1,0
440118,,0,0,0,0,-0,0,0,-0,1,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-1,0,0,0,-0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,6,1,0,-9,0,0,-0,0,0,-0,0,0,-13,0,-0,14,0
440120,,0,0,-0,0,-0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,-3,0,0,1,1,0,1,0,0,0,0,0,-3,0,0,0,1,0,1,0,-0,0,0,0,-3,-0,1,0,0,1,0,0,0,0,0,0,-3,0
440121,,0,0,-0,0,0,0,-0,0,-0,-0,0,-0,0,0,0,1,0,-0,0,1,0,0,0,-3,0,0,0,1,1,1,1,-0,0,0,1,-6,1,0,0,0,1,0,1,0,0,0,0,-4,0,1,1,1,0,0,1,0,0,0,-0,-5,1
440122,,0,0,3,0,0,-5,0,0,-2,0,0,5,0,0,-0,0,0,-7,0,0,4,0,0,-3,0,0,1,0,0,3,0,0,0,0,0,-5,0,0,1,0,0,-3,0,0,-0,0,0,9,0,0,1,0,0,1,0,0,-0,0,0,-1,0
440123,,0,0,-0,0,1,0,1,-0,1,0,2,-4,1,0,0,0,-0,0,0,1,0,1,-0,-4,1,0,1,1,1,0,1,1,1,0,1,-7,0,0,1,1,1,1,0,0,1,1,0,-6,1,0,-0,0,1,0,0,0,0,1,1,-3,-0
440126,,1,0,-0,0,0,0,1,0,-0,-0,-0,-1,0,0,-0,0,0,0,0,0,0,0,-0,-0,1,0,1,0,0,1,0,1,2,0,0,-5,1,0,1,0,1,0,1,0,0,1,1,-6,1,0,1,0,1,0,0,0,1,0,1,-5,2
440127,,1,1,0,-0,-0,1,0,0,2,1,1,-6,0,0,1,2,1,2,1,0,2,0,1,-10,1,0,-0,1,1,1,1,1,1,-0,-1,-6,-0,-0,-0,0,2,-1,-0,0,-0,-0,-1,2,1,1,1,-0,1,0,0,1,1,0,1,-6,-1
440128,,0,-0,0,1,1,0,-1,0,1,1,0,-2,1,0,1,0,2,0,1,0,0,0,0,-5,0,0,1,1,2,1,1,0,1,0,0,-6,1,0,2,1,1,1,0,-0,1,0,0,-7,0,0,1,1,2,1,1,1,1,0,0,-7,1
440129,,1,0,-3,0,1,6,-2,-1,1,1,0,-3,0,0,0,0,0,0,1,0,1,0,0,-3,0,-0,0,0,0,1,0,1,-0,-1,0,-2,0,0,1,0,1,1,0,0,1,0,0,-4,0,-0,-0,-0,0,0,0,1,-0,0,0,-0,0
440131,,0,0,-0,0,0,2,1,0,1,-0,0,-4,0,0,0,5,0,0,1,0,0,0,0,-7,-0,0,0,0,0,0,-0,0,0,-0,0,-1,0,0,-0,0,0,0,0,-0,0,-0,0,1,1,0,0,-1,-0,1,0,-0,0,1,0,-3,0
440132,,1,1,-0,0,0,1,-0,1,1,-0,-0,-3,0,0,0,1,0,0,3,2,2,1,1,-9,2,1,1,1,-0,-0,1,1,1,1,0,-6,1,2,1,0,-0,0,-0,1,1,0,-0,-6,1,0,0,0,-0,0,-0,0,1,0,0,-2,1
440204,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,-2,0
440208,,-1,-0,-0,-1,0,-0,-1,1,-1,-0,-2,5,-1,-0,-1,-0,-1,0,-2,-1,-1,-0,17,7,-1,-2,-0,-0,-1,-2,0,1,1,0,-1,4,4,2,2,-2,-1,-1,-0,0,-0,-1,-1,-1,1,2,1,2,1,-1,-0,-0,-1,-1,-1,-3,-3
440218,,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,-11,0,0,0,0,0,-9,0,0,-5,0,0,-4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,-32,0,0,0,0,0,46,0,0,-0,0,0,0,0,0,0,0,0,0,0
440224,,0,0,-0,0,0,0,0,0,0,-0,0,-0,0,0,0,1,0,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440227,,0,0,0,0,0,0,-0,0,-0,0,0,-2,0,0,0,0,0,0,0,0,0,1,1,-3,0,-0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,1,1,1,1,1,0,1,-6,1,1,1,1,1,1,0,0,0,0,0,-6,0
440229,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440230,,0,0,0,0,0,0,0,0,4,0,0,-4,0,0,0,0,0,0,0,0,5,0,0,-4,0,0,0,0,0,0,0,0,5,0,0,-4,0,0,0,0,0,0,0,0,7,0,0,-7,0,0,0,0,0,0,0,0,9,0,0,-8,0
440231,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,-8,0,0,7,0,0,0,0,0,0,0,0,-7,0
440232,,0,0,-0,1,0,-0,0,1,0,0,0,-3,0,0,0,0,0,0,0,0,-0,0,0,-2,0,0,1,0,1,0,1,1,1,1,1,-5,0,1,1,1,1,1,0,0,1,1,1,-7,0,1,1,1,1,1,1,1,0,0,0,-6,0
440237,,-0,0,-0,-0,0,-0,0,-0,0,0,-0,1,-0,0,-4,1,1,0,0,1,0,1,1,0,-0,1,1,2,1,1,1,0,0,2,0,-8,-1,1,2,1,1,0,-0,0,1,0,-0,-5,-1,1,0,0,0,0,-0,0,0,1,0,-3,-0
440238,,0,0,0,0,0,0,0,4,0,0,0,-4,0,0,0,0,0,0,0,4,0,0,0,-4,0,0,0,0,0,0,0,5,0,0,0,-5,0,0,0,0,0,0,0,8,0,0,0,-7,0,0,0,0,0,0,0,5,0,0,0,7,0
440239,,0,0,0,0,0,0,0,0,2,0,0,-2,0,0,0,0,0,0,0,0,5,0,0,-5,0,0,0,0,0,0,0,0,2,0,0,-2,0,0,0,0,0,0,0,0,2,0,0,-2,0,0,0,0,0,0,0,0,2,0,0,-2,0
440240,,1,1,-0,0,2,1,0,2,0,1,1,-8,0,0,0,0,0,1,1,1,0,1,1,-4,0,-0,1,1,1,1,1,1,1,1,1,-7,1,0,0,0,1,0,0,1,0,0,1,-5,1,1,0,1,0,1,0,0,0,0,2,-6,0
440241,,-0,0,0,-0,0,0,1,-0,0,0,-0,-0,-0,0,0,0,0,0,-1,1,0,1,1,-3,-0,1,1,2,1,1,0,0,0,1,0,-7,-1,1,1,1,1,0,-0,0,0,0,-0,-1,-1,0,0,0,0,0,-1,0,-0,0,0,-0,-0
440243,,0,0,0,0,0,0,0,-2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,-3,0,0,0,0,0,0,0,3,0,0,0,-2,0,0,0,0,0,0,0,4,0,0,0,-4,0,0,0,0,0,0,0,6,0,0,0,-6,0
440246,,0,0,2,0,0,1,0,0,0,0,0,-3,0,0,3,0,0,1,0,0,3,0,0,-7,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,3,0,0,4,0,0,-7,0,0,5,0,0,1,0,0,1,0,0,-12,0
440247,,0,0,-40,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,9,0
440250,,0,0,2,0,0,-0,0,0,-0,0,0,-2,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,-3,0
440252,,0,0,-3,0,0,-15,0,0,0,0,0,22,0,0,-1,0,0,-17,0,0,1,0,0,19,0,0,-17,0,0,5,0,0,-8,0,0,24,0,0,-9,0,0,0,0,0,-2,0,0,10,0,0,1,0,0,1,0,0,3,0,0,-5,0
440254,,-0,0,-0,0,0,-0,1,0,-0,-0,0,-0,0,0,1,0,1,0,0,0,-0,0,0,-3,0,0,0,0,1,1,1,1,0,-0,0,-4,-0,0,0,0,0,1,1,0,0,0,0,-3,-0,0,1,0,0,-0,0,0,-0,0,0,-2,0
440255,,-0,0,1,-0,-1,0,0,-0,0,0,-0,0,-6,0,0,0,0,0,1,0,0,0,0,4,-0,0,0,1,0,0,0,0,0,1,0,-3,-0,0,0,0,0,0,-0,-1,0,0,-4,5,-3,0,0,-0,0,0,-0,-1,-0,0,0,3,-0
440256,,0,0,0,-3,0,0,0,10,1,-4,-0,-4,0,0,0,0,0,3,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,-0,0,0,-0,0,0,1,0,0,-1,0,0,0,0,0,-0,0
440257,,0,0,-0,0,0,0,0,0,1,0,0,-0,0,0,-7,0,0,2,0,0,4,0,0,-1,0,0,15,0,0,8,0,0,3,0,0,-21,0,0,0,0,0,5,0,0,1,0,0,-6,0,0,2,0,0,0,0,0,2,0,0,-4,0
440258,,0,0,3,0,0,1,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,-1,0,0,-3,0,0,-0,0,0,1,0,0,-0,0,0,-1,0,0,1,0,0,19,0,0,-0,0,0,-14,0
