ITEM_ID,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01
520130,105.7326,101.2931,101.1355,100.7404,99.8441,100.8497,103.7602,107.3508,107.9439,108.4716,105.5836,109.8156,98.22566193,98.6708,98.7828,99.2739,104.8296,105.9001,104.8169,105.1569,106.5555,106.3237,107.0877,106.894,99.72552248,101.312,102.8544,103.1694,105.7709,105.627,106.5331,110.1329,110.2394,111.1203,110.0307,111.0837,98.31352395,100.8337,101.9362,102.781,103.3234,102.9455,102.8903,104.7115,103.1712,103.5116,103.5896,104.3035,100.3115907,100.6679,101.0999,101.6604,102.5976,102.6509,105.0376,105.9581,108.3493,108.9063,110.2463,109.7611,100.4925242
520131,98.5718,101.5936,102.3645,98.717,97.5096,104.0748,103.2021,101.9289,101.8309,101.2268,102.1618,100.8189,99.43998596,100.3379,100.3877,97.9067,101.0774,100.8759,98.2861,101.5818,101.9265,101.1613,102.2382,101.1285,99.25490836,101.8147,103.0107,101.1684,103.8013,101.3235,102.9426,105.2872,104.9865,103.3094,104.1289,103.8683,98.05041577,103.6892,105.0001,104.332,105.7514,105.1868,105.1208,105.6226,104.9963,105.7254,105.6273,104.5156,98.72487935,101.0545,101.6038,100.9583,101.1356,99.4696,100.377,100.4563,100.2238,100.9947,102.3548,102.4843,98.04233429
520132,97.9566,108.5482,108.7657,107.6716,109.4144,111.8665,110.9018,111.451,113.5332,115.354,119.4119,124.3118,94.32539791,103.2197,104.0754,108.0371,107.8411,110.5681,109.38,111.7552,114.1817,113.575,113.9279,117.2718,95.13045762,105.0153,107.2373,106.7564,107.7809,107.0521,107.1651,108.6263,110.3024,107.6994,107.8065,110.9155,97.56174746,102.5897,104.5281,102.1256,103.5867,104.1174,103.0817,103.7257,104.5099,102.8803,104.1674,106.8361,89.13588197,105.7441,108.2564,107.4558,105.2906,103.6097,99.6029,104.2957,106.0377,105.1928,105.3802,108.968,96.4817194
520134,102.408,109.9268,106.6881,98.1404,98.4451,99.2419,95.3078,96.6675,98.5672,96.8654,91.0528,99.1102,89.97751997,102.1094,106.5517,105.5964,105.4383,106.7261,105.4855,101.8753,109.1774,108.8353,111.0643,113.7963,97.9449244,100.4066,103.4731,108.3834,111.8899,111.7233,110.4901,104.9623,109.5489,108.8633,113.7218,110.8468,97.16067582,97.8618,100.5851,102.6559,101.5231,100.6786,101.0981,96.9756,98.2198,98.5364,97.883,97.7893,100.136518,98.8458,98.7525,99.0382,99.4354,99.5923,99.8276,97.7184,99.1132,99.253,98.3274,98.5161,96.0818587
520135,98.7397,101.392,101.2698,98.1066,98.687,98.9628,102.2963,100.5799,99.8497,99.3014,96.7964,97.8397,90.51550649,105.8323,106.5318,104.0516,104.7076,104.4612,102.274,106.0286,106.2123,102.2404,104.6175,105.4832,97.09868491,101.8323,103.0318,102.0859,105.2513,101.6354,100.5762,107.8189,106.894,103.1217,107.6588,107.7889,94.455366,106.2063,106.1982,103.7087,106.0013,100.6547,101.9682,107.3528,107.0191,102.8855,105.7525,107.1631,94.89899042,104.0449,104.333,102.282,104.8288,101.522,99.4284,104.8117,102.4281,100.9906,104.2725,103.876,94.30474797
520136,101.4389,102.9775,102.7221,98.6067,92.5966,99.1497,99.6243,100.0277,101.2995,102.7477,106.4122,103.2862,91.66771553,103.5294,103.6664,101.8362,103.8977,104.0358,102.7784,103.5259,102.51,103.5042,103.8587,104.3832,98.35471608,103.1089,108.0445,108.2119,106.7602,108.4037,106.3969,107.1497,105.322,106.2277,104.3865,101.2114,99.07046044,101.8759,103.0173,103.2294,104.0764,103.462,100.8575,102.4617,103.7185,102.6153,102.5493,100.1291,97.64743716,102.377,100.4308,100.1904,99.6843,98.969,99.9156,100.1019,98.8487,98.7331,102.3068,100.6661,96.99144002
520137,99.1588,100.8905,99.8139,105.3718,105.8744,101.0003,102.1405,105.5485,104.4136,102.1663,103.9002,103.226,103.4320811,100.5502,98.8525,98.4088,97.5205,98.6161,97.68,99.5014,99.3476,98.9717,100.3288,101.6361,95.3640488,102.601,105.5578,103.13,103.9187,102.5496,102.5692,110.199,109.1786,106.1291,107.9159,109.6486,98.64585594,102.7321,102.2035,102.7455,103.6049,103.689,103.6645,105.7773,106.5812,105.6162,104.5791,105.4859,98.41324765,100.9239,101.5051,100.5429,103.0758,103.3024,103.6201,106.6472,106.7695,105.5072,106.2791,108.2961,97.54478693
520138,100.3389,99.8983,100.0529,99.4897,100.5985,100.9718,101.4615,100.2087,100.3479,100.6726,100.6116,101.4921,99.31689264,99.5618,99.816,99.7839,100.4923,100.1788,99.7843,99.9372,99.5754,99.1634,99.5282,99.8907,99.34087958,100.2126,100.0729,100.1929,100.4472,99.9989,100.0987,101.6263,101.3874,101.8697,101.8966,102.808,100.2944323,99.975,101.3682,101.0433,101.5795,101.6564,107.3621,107.4611,107.7266,107.9169,107.919,107.7273,99.84432915,100.2986,100.61,101.5207,101.1522,101.5774,101.1286,101.4563,101.4764,101.77,101.5128,103.8993,99.87093272
520139,100.3991,100.2352,100.4115,95.2472,85.5471,95.5367,95.9304,99.0767,99.5753,99.5697,98.4231,97.6718,100.0534443,98.9752,98.5052,99.3819,100.5167,101.3506,101.5862,102.0857,101.8033,101.6401,102.0448,101.8426,100.0375089,100.2928,100.1688,100.3188,100.151,99.8998,100.5685,100.875,101.0657,101.4041,101.526,101.7965,100.3535485,99.9719,100.8657,100.1304,100.5717,100.9209,105.7368,106.9641,107.4771,108.4088,109.6663,109.982,100.3833355,100.9352,101.4786,102.0739,102.3474,102.6176,102.6629,102.6242,102.6198,102.7839,102.9426,103.9675,101.55337
520140,99.3905,97.685,96.8612,99.1221,101.2408,96.6818,93.3877,93.7551,96.5652,94.1816,95.3158,96.2132,97.80560256,93.7914,96.6047,96.9623,103.7552,103.8953,102.3899,100.6545,100.8242,103.1916,104.5614,102.2605,100.2913148,101.8122,99.1981,101.9943,102.6179,103.2713,104.7693,107.4299,106.7765,107.9474,108.3749,108.3475,97.36237569,100.82,102.0562,104.0505,104.2408,105.178,105.54,107.3562,106.5103,107.9072,108.3889,109.6081,97.31406712,100.1239,101.7609,101.9335,101.1174,101.6725,98.1357,101.6209,101.1869,102.2157,102.3673,100.3957,98.71747495
520141,103.1289,98.6912,100.7011,95.7342,102.8558,96.0548,90.8139,96.3969,95.4259,92.6859,89.4768,92.2586,95.49711355,99.8679,100.3335,99.3501,100.802,106.8452,104.733,103.5836,102.1398,105.0871,103.7833,105.5553,101.2424767,101.2987,101.0097,101.1301,102.5592,99.9163,100.692,98.0714,99.1118,100.8501,102.1216,99.2783,96.88179592,95.1591,94.7441,96.6132,96.2281,99.0101,97.9773,98.9535,99.7301,98.7866,99.3663,94.8921,102.5908374,98.6908,100.503,100.6997,99.6509,99.3068,98.3627,99.8873,98.7635,98.718,98.9209,99.1637,99.7792539
520142,,101.0588,101.9896,100.3042,98.9196,102.0168,103.451,98.6837,99.4618,100.6657,100.2438,100.9829,95.0841182,102.9286,104.994,106.9285,106.3605,105.9133,104.3305,108.0057,106.0282,108.5385,111.4035,109.3139,96.48059396,103.1554,103.6182,104.3444,104.3903,105.0873,104.132,103.0881,102.1569,106.4907,107.0225,105.8553,101.7351989,102.0386,102.7659,103.2159,104.0793,104.3161,103.2157,100.3963,103.3916,100.6449,100.4121,102.4078,98.33782192,101.3559,101.2983,101.3965,102.5084,102.0163,101.1283,99.9092,103.7044,106.0012,103.3184,105.6667,95.1890236
520143,,,,,,,,,,,,,,103.3296,104.8124,104.5213,99.8628,97.7545,94.6196,98.9899,98.805,99.0607,89.683,87.9764,99.92634388,99.6679,99.6535,94.8132,94.3701,91.593,91.8149,93.1428,94.6403,93.1726,94.2355,85.3166,105.2204378,104.6289,102.444,104.4571,103.6911,98.6354,101.0938,105.4982,102.0815,104.7914,100.5998,95.3632,99.34377202,103.1782,97.6534,103.8976,97.7988,94.5261,99.4073,97.8364,94.8886,96.246,95.3494,95.308,97.75212994
520202,101.322,100.3991,100.2931,100.1189,97.7907,100.4129,101.0767,100.6974,100.8424,100.4943,100.2638,99.041,101.5482477,100.0921,100.0785,99.6769,100.4642,100.1367,100.0954,99.0929,99.9562,101.8103,102.0637,102.678,99.3692904,100.3858,100.115,101.3253,102.0002,99.3128,101.1802,100.365,101.3677,101.2833,105.996,103.0819,103.637399,101.143,101.7622,104.174,103.9386,105.6424,102.9223,108.4497,113.581,118.0556,113.1175,117.5744,99.20858622,101.1795,101.2086,98.7956,102.6716,105.1142,105.9962,107.178,108.4218,108.39,107.2996,108.5314,102.9071771
520207,102.2727,100,100,101.6667,101.6667,101.6667,101.6667,101.6667,101.6667,101.6667,101.6667,101.6667,100,100,100,102.1858,102.1858,102.1858,102.1858,102.1858,102.1858,102.1858,102.1858,102.1858,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,103.2086,103.2086,103.2086,103.2086,103.2086,103.2086,103.2086,103.2086,103.2086,100,100,100,100,102.5907,102.5907,102.5907,102.5907,102.5907,102.5907,102.5907,102.5907,100
520209,97.2833,99.0046,103.4622,98.4273,98.1805,94.8004,88.0401,89.0503,88.6486,77.1791,91.8554,99.3426,100.0093615,101.6581,98.2822,98.0052,102.2701,96.2868,99.72,99.7657,97.2655,98.7773,96.8245,100.1459,101.2348983,103.6989,103.3462,103.5766,103.3653,109.3027,104.8227,104.5546,106.4152,106.5915,105.7868,105.9634,101.2811971,106.6806,110.467,111.0039,113.9898,110.8319,110.6195,112.8188,110.3559,110.8638,114.0768,113.5287,101.9693699,100.9357,102.2986,101.948,101.4878,101.8812,102.8678,101.3393,104.237,98.3262,100.7564,98.2046,104.1917588
520213,104.1211,99.3824,100.6161,100.4543,101.1411,100.6867,100.8773,101.0055,102.267,102.1211,101.9529,101.1389,97.70019251,99.3095,98.7056,99.5253,98.2864,98.2725,96.4397,98.0171,97.4125,96.9887,96.9141,96.8451,99.81196777,100.5358,102.5805,104.7107,105.4786,107.5192,109.132,114.1284,116.116,115.6685,119.3891,120.5704,101.1179361,99.1631,99.9789,100.1855,97.8445,100.705,101.808,102.0832,100.1976,100.9019,100.8987,102.5815,97.70221726,100.186,97.9526,97.5213,94.7586,91.5303,91.4149,90.6321,93.6904,88.8887,88.5069,87.9111,100.358999
520215,103.1725,91.681,96.5937,91.6001,91.5029,93.4827,97.895,92.2404,93.6435,93.9395,95.7763,93.7257,100.1205646,99.0325,104.6283,96.8965,105.9312,97.6744,102.9243,97.2131,97.5104,100.7166,103.2199,101.4242,101.787246,98.8401,98.5753,100.5788,103.3685,97.3879,104.011,107.25,100.0737,111.9305,113.9345,105.3082,109.1761135,98.8621,98.312,101.0423,102.2535,99.8728,102.6796,111.2582,100.0257,106.6928,105.245,107.1353,103.4595507,100.6114,95.2328,97.7675,93.2443,96.6989,93.83,95.8371,97.659,94.0136,97.6622,94.2648,105.4093363
520216,94.0105,104.3082,101.4998,103.7663,102.1418,100.9831,102.2607,97.6453,89.4293,89.2796,89.0928,93.1699,98.89631737,101.5323,96.6932,97.1087,96.5399,101.3079,96.0425,101.1283,94.7794,97.1026,100.0273,99.2971,102.4615019,99.6442,102.5444,100.4463,101.9665,103.744,105.4411,105.4586,105.4245,106.4266,103.2552,107.7407,98.39187976,100.2792,99.9746,103.9682,108.0762,107.0515,109.8171,109.5358,111.2116,107.6284,108.8594,107.2095,103.8335222,98.0012,101.7712,99.7775,103.966,101.56,103.0338,104.0121,104.8426,104.7154,102.2773,104.5701,101.0287836
520219,99.5561,102.9318,105.4463,99.3461,98.6035,104.5785,101.4801,99.7297,100.0382,98.0813,98.306,99.5419,101.0345392,100.4996,99.9827,100.6578,99.3158,100.3024,100.2883,100.3564,100.3911,100.8495,99.4542,100.1821,104.2140263,95.7901,99.4708,98.5587,104.5611,100.449,103.4911,104.2828,106.1316,109.2228,107.8105,112.1303,98.20913705,102.6259,104.5545,102.2296,103.667,104.0846,103.3735,102.133,103.1826,107.3374,106.004,105.9105,104.258218,97.2066,99.6821,96.6274,98.1348,98.9449,94.5967,100.0569,96.8228,98.9405,97.878,100.1438,96.29922172
520222,105.6551,99.8359,99.2551,101.2315,100.7279,104.202,100.6161,99.3534,99.4049,99.4798,96.1089,99.1213,98.3325481,100.1961,99.8966,99.8715,100.0883,101.2943,100.9854,101.5945,100.4687,100.2263,100.6893,100.3863,98.50696758,102.6845,101.6332,103.5007,101.2722,103.1648,103.0562,102.5812,104.4741,101.9758,99.6167,103.1459,105.0213339,98.7063,100.715,103.4098,103.481,106.8411,104.456,105.5967,107.0917,107.5452,107.3424,109.1108,100.8239331,100.4361,100.7019,101.1024,96.7951,99.1742,100.3026,99.3675,100.6544,99.323,101.4475,101.6781,100.6176355
520223,104.8519,98.8584,100.5717,97.7437,101.8021,101.4119,100.1519,100.6745,101.7933,103.6418,102.7625,104.2735,101.1610812,98.9702,99.5612,99.1425,98.7876,99.6509,99.8064,98.68,99.6528,99.7484,100.1003,99.6772,86.9381363,98.5298,99.7866,120.4649,121.0837,124.204,122.2484,123.2472,126.7914,127.9719,127.6535,130.9289,99.41869213,100.9116,100.6444,103.9769,104.7927,103.8631,104.8527,105.0213,105.0711,106.0699,105.9317,106.7783,100.193485,99.2944,99.5297,98.3175,88.7783,99.9929,100.1178,99.8352,100.448,100.952,100.7865,101.1126,100.2321175
520226,101.8285,95.1046,101.2033,102.9511,102.9661,95.9169,96.7199,95.0358,92.9532,97.36,98.433,88.7254,110.185133,97.2832,101.5413,95.3361,100.3618,95.9822,102.5396,96.8249,96.4828,103.8026,97.1348,102.9315,98.21114042,101.2871,105.1403,100.7502,98.2553,101.2601,102.4992,101.6246,108.8204,110.146,104.2013,109.1815,103.7439493,98.4219,101.2542,96.5631,99.0854,99.1049,98.3062,103.3468,101.0841,105.8009,96.4015,102.6294,101.3591622,97.9374,98.273,98.8521,98.7654,99.1775,99.0809,101.2933,101.9274,98.785,98.3434,100.7085,105.7244423
520227,105.8002,100.3009,101.7846,104.9099,99.4399,103.6425,105.0935,105.747,103.0314,103.578,101.4233,98.6256,98.96538019,99.1594,99.8064,100.2014,100.9171,103.0444,100.8338,103.4218,100.9903,100.0439,97.8762,98.3364,102.7825912,95.9674,96.0893,97.3408,96.0835,98.3688,95.0888,100.1047,99.8104,106.4717,106.2982,107.0907,100.381359,101.0851,101.3968,101.9548,101.651,101.1517,100.2244,103.115,103.1568,102.5308,102.757,103.3873,99.95686124,100.5881,102.1341,102.5083,102.148,102.3157,101.9886,102.2918,102.8486,102.6812,101.0058,101.6623,101.2203147
520228,102.302,100.0982,100.0311,97.6666,97.8258,95.8897,95.9664,94.9969,93.0585,96.533,96.938,98.2631,100.2911571,100.7805,99.3303,98.9434,98.4093,97.1789,99.5077,99.251,100.4421,100.7665,101.6021,102.0629,100.8703456,99.8074,98.2105,96.2911,97.7956,97.9346,96.4124,98.5248,102.8712,106.6611,107.6609,108.7331,100.531117,100.2954,100.4497,98.6581,98.2722,97.1929,98.4045,97.7203,101.4397,102.0968,101.7844,101.7575,100.6560696,100.5246,100.5026,99.5847,100.0541,100.7526,98.7015,100.4706,101.421,100.2072,101.4476,100.9993,100.4516863
520230,101.7013,98.5439,99.3554,98.8618,94.6855,99.8084,93.1103,91.7635,91.9216,91.965,90.4731,90.3455,101.4550808,98.3464,98.996,98.2633,96.0801,97.2632,97.7485,92.6147,98.3557,97.0417,98.6435,98.269,100.2719067,99.3317,99.8053,98.1592,98.4846,99.9558,100.7434,102.6297,102.8056,104.5726,103.3079,103.7667,102.6249269,99.7355,99.1525,100.358,100.5378,98.7083,99.7184,99.8838,98.9202,100.8598,100.5327,101.5723,100.4952138,98.5057,98.0193,98.8573,100.478,99.3204,100.7992,101.1575,102.2759,100.7345,102.0882,100.1074,100.27001
520234,112.4812,99.0036,96.5814,99.6188,100.6162,98.1397,98.5557,97.6186,99.4077,96.1881,96.822,95.0943,101.7142983,97.5689,100.564,99.4663,102.1444,98.3534,100.5991,101.2395,100.829,99.8634,99.3676,97.3323,102.4747181,100.7924,98.8125,95.9162,101.9487,101.3553,103.1201,107.1488,105.8088,105.159,103.1634,102.8385,107.2062506,98.025,99.3149,104.6622,103.378,101.657,106.9791,104.6988,109.9129,109.7576,105.2335,101.399,103.7614769,99.3062,102.712,101.8861,103.6857,100.8965,102.8028,105.2439,104.2832,102.7052,99.3995,102.4795,101.240248
520235,98.8299,101.4807,93.3959,89.666,90.6012,89.6276,87.7063,89.9754,89.946,94.3475,96.2519,96.6861,99.95573304,100.3355,97.7863,95.7473,94.6112,93.408,92.823,92.9857,93.5753,93.7878,97.2064,98.6325,94.27338859,100.9624,101.5201,101.3028,92.9975,92.6379,90.4652,97.8207,99.4721,104.604,106.2787,108.086,99.07508836,102.2672,101.9273,97.7696,99.2433,101.1744,102.074,100.465,106.6252,109.241,109.9472,111.4763,101.4918866,100.8064,100.4495,98.4882,97.699,99.3843,96.8953,98.4186,101.9053,100.5651,100.4221,100.1744,105.577972
520236,102.5015,98.1857,99.1953,99.7273,101.5872,100.8382,100.1506,100.4362,100.9466,101.0427,99.9464,100.0381,100.0317879,100.4811,99.5248,99.6628,99.9938,99.6362,99.6448,98.1442,100.0902,101.4886,102.0295,99.0757,100.4384526,104.6862,104.0507,104.6621,104.2184,105.5443,106.0595,105.1044,105.5696,107.7478,107.4586,107.0395,102.0734402,99.5132,99.9197,103.9948,106.1322,106.4857,105.3342,105.7863,107.7861,109.7845,109.4704,109.9529,102.1623804,99.5581,100.814,100.4653,104.0562,102.2788,104.3076,101.6298,105.5715,103.2348,100.7529,103.6482,99.05680948
520237,101.4087,101.5998,100.496,99.4987,101.0268,99.8963,98.0381,99.9797,101.3534,99.7235,103.5131,101.4838,99.20460211,101.0048,99.5278,100.5992,100.0197,99.5935,98.4409,100.178,99.7056,101.4438,100.8433,100.6763,99.05211058,101.7779,102.5459,103.6827,102.9957,106.275,104.8483,104.8543,108.2088,108.2576,108.1066,111.0579,100.6610966,99.5364,98.4335,99.986,94.7829,99.0297,87.1206,83.1207,91.01,90.0653,94.1928,85.995,111.1936741,97.4276,99.2922,118.8951,120.7521,116.4787,121.4993,118.6875,117.616,120.509,121.8435,120.9126,96.26995036
520238,94.3433,107.6729,100.4251,111.6829,106.2845,107.8355,101.6445,103.6148,107.708,95.956,110.1869,99.3244,110.2732058,89.1329,101.2806,90.3763,100.0591,90.4615,99.9463,90.5998,89.4911,100.6144,96.3527,101.6024,91.9792249,110.9389,101.1607,110.702,103.1223,110.4584,104.6386,103.3058,111.4118,105.1974,112.643,105.5547,109.962986,91.0458,100.9568,97.1884,98.9474,97.6105,99.8333,102.704,95.6692,104.8954,98.947,91.6375,105.8537171,98.812,99.035,99.7074,96.2466,96.9742,96.6789,93.8227,94.7095,98.6384,94.3229,95.0413,102.6434824
520241,100.5354,99.4889,98.784,100.151,99.2107,98.4634,100.8828,99.3412,100.4793,101.0281,99.6142,99.908,102.4560596,100.4662,101.4841,102.45,101.9824,101.9563,101.0995,100.2596,99.8907,102.6261,101.0533,101.6277,100.3110372,100.3755,100.9927,99.3016,99.1998,100.7576,100.1675,100.2426,100.6468,101.0931,99.8537,101.028,100.2404284,100.8922,101.0904,101.6903,103.2061,104.3666,105.5482,104.5367,103.5608,105.0806,104.6518,105.4745,100.3310753,99.9059,99.5308,102.6914,103.0245,103.2059,100.9055,100.08,104.7613,103.6025,102.9759,103.9009,98.75150263
520242,101.7817,101.7608,105.2185,106.1884,105.1241,106.2631,106.5613,105.973,104.2484,103.3148,107.0403,103.9615,99.92670364,98.369,101.0187,102.3371,104.4553,104.7721,104.7616,105.0874,104.7512,102.7799,102.4269,102.6198,99.05973311,100.0985,100.8853,103.0822,101.9498,102.2646,103.0271,105.9362,108.8387,108.452,108.8389,112.504,106.9410865,99.8967,104.2628,105.7941,106.4196,107.9853,108.4692,107.9611,108.1161,107.7174,110.4884,110.4169,97.51324299,99.104,100.7617,103.1693,103.5355,100.2086,101.2981,101.7201,103.3893,103.6057,103.3435,103.4914,98.70897485
520243,103.893,101.1464,100.6541,98.3498,101.9598,101.7451,99.8645,102.1338,102.0841,103.7345,101.187,101.9806,99.91674887,100.2955,99.934,99.4386,101.1992,101.5718,100.7646,101.1116,100.7142,100.6075,100.1668,99.6844,101.1543431,99.5446,98.437,101.2627,99.9748,101.4312,101.688,102.3915,102.0423,99.8838,99.8224,101.8921,99.6412872,100.2344,100.9861,104.1377,104.628,104.7149,104.8045,106.1313,105.3074,106.932,106.4243,107.0265,100.5420153,99.5245,100.2132,99.5154,98.9836,98.4712,100.1987,100.4636,100.3585,100.9311,100.7545,100.9176,101.2304098
520244,98.9619,98.9179,94.1839,96.9467,100.656,91.4797,91.3164,98.2726,85.0174,93.3824,96.2852,88.9031,100.7205598,102.9631,100.6427,105.0496,101.4084,101.7244,93.1418,100.1352,99.505,102.8577,101.4278,93.927,110.5148679,96.0068,92.9691,92.4146,96.6798,91.9838,95.5774,96.7754,93.2754,97.6866,94.3595,100.5996,97.50565609,103.4777,107.8729,109.2274,105.2173,100.5063,110.3703,101.9092,103.5778,107.8839,104.7527,97.8916,109.2236719,98.1662,101.128,97.0561,103.4747,98.8559,101.7185,99.9931,97.8085,99.6541,102.4533,102.0127,94.65527331
520245,101.558,100.1478,96.4186,98.42,92.183,93.519,95.5984,95.6531,101.4468,101.7501,102.281,102.4277,100.1194989,97.2099,95.9751,100.3543,90.5835,93.5112,97.296,93.23,94.4918,96.7404,98.5219,101.7263,99.51467811,99.7618,97.8742,98.8071,91.9817,93.3612,92.7729,94.1065,95.5583,97.7901,100.1923,100.9128,101.364049,101.5941,102.0457,97.6169,101.4476,97.3372,99.0896,101.0852,103.275,101.8254,102.4113,101.2383,103.6355806,100.1253,99.6562,97.5428,95.9226,95.9578,93.5008,100.8563,100.2404,103.1182,104.0887,104.7007,100.6539593
520246,109.1428,100.3543,99.1264,95.7308,98.7706,98.5423,95.7279,99.1563,100.9384,102.8346,101.83,96.8987,108.2490271,94.2121,97.7882,100.2902,97.6267,99.4641,99.5311,96.6553,101.1536,101.1792,101.9637,100.7408,101.8634952,96.6646,98.1723,97.3484,97.379,99.3314,99.4739,97.8967,99.8664,101.4996,100.3951,101.4852,99.18677797,100.9818,98.5798,98.9918,99.069,100.8289,103.261,101.903,101.176,101.2803,99.946,101.2877,100.869997,100.8431,99.7932,96.4363,97.616,98.7428,100.3979,100.4496,100.9088,99.4012,99.4454,101.0817,100.0462992
520247,101.9043,99.3903,98.5343,100.8209,100.7566,101.4954,109.8374,107.4176,100.0293,104.2134,101.032,90.4253,101.5974512,103.6569,100.1481,98.4547,100.223,101.1839,101.8081,100.5841,98.8702,97.9977,99.8457,96.8611,103.9227306,93.5452,99.4543,100.4323,98.609,101.1982,99.4138,101.6364,98.1242,106.3209,105.4585,108.6056,98.98016309,104.6203,102.6967,106.3054,103.6235,109.1862,107.9669,108.3517,106.3161,110.0749,112.3844,109.2926,103.4046221,101.0168,102.2328,105.2048,105.3509,106.368,103.3746,105.2705,106.3665,104.1243,106.522,104.8768,98.6107509
520248,103.3677,98.4187,99.719,101.6114,101.9961,93.1408,96.6895,94.3127,94.8212,98.5067,93.5561,93.2125,107.083492,104.0972,99.8243,105.1163,103.7614,101.7084,102.4479,102.9844,100.1284,105.8763,103.054,106.4844,94.49459264,105.802,102.889,102.9014,100.9324,105.9248,104.2624,103.862,108.172,108.3321,106.2185,107.8375,104.7529848,97.3723,101.067,94.9797,99.8381,96.6166,95.3357,100.5526,105.5922,109.3284,102.9649,104.9226,102.1553984,100.3138,99.0741,99.6571,100.4558,101.1743,99.4632,100.4544,103.9431,103.8744,101.9961,105.3372,96.48633151
520249,106.0555,100.5166,101.5716,105.4171,108.353,105.9333,102.1232,102.3669,97.6801,97.4675,96.8257,96.7323,100.4825689,100.7989,101.3925,99.2611,101.9947,104.6649,108.6698,108.1245,104.5006,111.5491,103.552,107.9742,99.38068539,105.9679,99.8314,103.7768,102.8128,101.7987,106.3877,103.3159,107.4979,105.4739,107.9,109.7267,102.7270482,102.511,103.0629,103.5505,102.3461,105.0763,103.2131,105.2068,103.9976,103.689,102.3871,102.8618,99.43127575,100.4945,98.9103,97.2737,98.5643,98.1086,96.4957,96.5405,95.766,96.8393,96.7381,96.5553,101.0608429
520250,108.8,100.1716,99.2608,96.9982,99.0106,100.3851,98.3063,100.3872,100.5614,99.182,99.2006,100.0297,100.8904355,97.484,97.2361,99.5872,98.1162,98.9997,99.1377,98.2302,99.3397,100.1606,97.7968,99.33,99.47407631,98.8451,100.6445,99.5746,101.7868,106.005,106.3698,106.5319,106.8335,107.2301,107.587,108.7113,99.83028443,99.8871,99.3718,100.5595,101.1072,101.0792,101.3558,100.486,99.9553,100.8504,99.2525,101.3762,98.0161024,100.7591,102.1451,101.7231,101.9456,100.8103,101.0019,101.7649,102.5825,101.5733,102.2488,104.1281,99.72466606
520251,100.4475,105.1235,110.4767,108.8461,109.2884,114.9385,113.7562,111.0055,109.7523,108.0117,108.4301,99.5248,101.920024,100.6736,103.9431,106.7306,105.8522,107.5512,107.4529,107.5879,104.6716,104.5957,102.3665,102.0805,102.1505576,99.9588,102.8664,104.2765,105.4725,106.6625,106.9099,109.479,109.3172,105.3635,107.4058,107.3013,102.0172169,106.1184,102.2045,105.6151,105.0315,105.9685,107.8784,107.1256,106.6052,108.2242,106.829,108.1041,101.4388908,100.2686,104.1355,104.204,103.7796,104.7801,104.4812,104.6792,103.6175,104.3963,102.2295,102.4035,101.0487923
520252,108.666,91.4508,101.172,94.0163,93.2367,93.9782,98.1017,98.3502,95.8067,97.9376,96.7707,92.898,107.6721781,94.4924,96.0728,98.1683,94.2329,95.5603,94.981,95.5142,90.3715,93.2911,96.763,92.269,106.5522548,93.7521,95.0822,95.6906,96.5884,101.7619,99.7377,102.8951,99.5547,103.5835,100.9411,107.0594,98.2700258,102.932,97.9192,100.6854,104.6118,107.0661,111.6927,113.3949,110.8289,107.7436,108.9771,108.5241,105.0503989,100.2332,97.599,99.6671,98.8236,100.0844,98.8915,100.5891,100.9587,100.8797,100.8454,101.3886,100.5024233
520253,,103.0608,98.5251,98.8709,97.5541,94.4138,98.894,100.7184,98.0098,102.1081,100.5489,94.1383,103.7307876,101.846,103.0046,101.1376,102.0653,101.619,103.9918,100.6751,105.135,106.5498,102.1255,101.7191,104.7576119,99.0077,100.849,98.1943,98.9433,95.2519,99.1041,98.6665,100.5548,109.1177,100.6562,101.3617,106.9172084,99.2624,100.1664,95.6861,102.7794,97.6697,94.9067,104.2903,102.3542,105.9817,101.2354,100.0608,105.9872597,102.9177,97.7255,97.8899,99.8207,94.4339,98.9492,98.8048,94.153,97.663,93.9086,92.8153,105.0908633
520255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1234,96.9827,95.6371,101.7657,108.7345,104.5041,102.5538,106.7311,105.0198,107.8459,102.0987,108.6951156,94.701,98.5364,99.3384,97.424,100.843,97.9703,100.3542,102.2073,94.8727,99.5423,96.2197,103.1084071
