ITEM_ID,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01
510106,,,,,,,,,,,,,-3,-10,-4,-1,4,0,0,-0,-3,-1,5,3,-2,6,1,-2,-2,-1,-2,-0,1,0,-2,-2,-1,-2,-3,-2,-5,-5,-5,-5,-5,-5,-9,-5,-0,0,1,3,4,1,-1,-2,-2,-1,4,-0,-3,-3
510108,,,,,,,,,,,,,-8,-16,-17,-5,-10,-12,-12,-6,-7,-7,-2,-1,-3,5,4,-4,3,4,1,-1,1,-1,2,3,-3,-2,-2,-6,-8,-6,-5,-3,-3,-5,-8,-8,-2,-4,2,-2,5,-4,-2,-6,-8,-6,-3,-6,-2,-2
510109,,,,,,,,,,,,,-14,-10,-8,-2,-1,-4,-2,-2,-8,-5,2,4,-5,-7,-6,-7,-9,-9,-8,-5,-1,-3,-5,-7,-3,-3,-5,-6,-6,-6,-8,-10,-11,-12,-13,-13,-4,-5,-2,-2,-2,-4,-4,-5,-2,-2,-0,-1,-3,-5
510113,,,,,,,,,,,,,-6,-9,-10,-3,10,-0,1,-4,-5,2,5,3,-3,0,2,-4,-4,-5,-5,-1,-1,1,1,-0,-1,-0,-1,-2,-4,-3,-4,-7,-6,-8,-9,-6,-3,-2,-2,-3,-3,-4,-4,-3,-2,-2,1,-1,-4,-7
510117,,,,,,,,,,,,,-10,-5,-4,7,11,8,13,-0,-1,0,8,5,-0,-4,-4,-7,-7,-8,-7,-4,-7,-4,-3,-4,-1,-0,-0,1,1,0,-0,-1,2,-3,-5,-2,-2,-3,-4,-6,-5,-4,-4,-4,-3,-2,-1,-3,-2,-2
510118,,,,,,,,,,,,,-12,-12,-11,-3,3,-2,0,-2,0,0,5,1,0,0,2,-3,-4,-5,-7,-7,-5,-5,-3,-1,-0,-0,-2,0,-1,-1,-0,1,-0,-1,-5,-6,-3,-1,-0,-2,1,-1,-4,-4,-3,-3,-2,-1,-3,-7
510120,,,,,,,,,,,,,-7,-13,-6,3,-1,-2,-4,-4,-8,-7,0,-5,-2,3,2,-0,3,1,-1,-0,4,3,2,5,-4,-3,-7,-7,-7,-10,-7,-7,-8,-9,-10,-11,-4,-5,0,-2,-5,-3,-8,-9,-7,-9,-6,-8,-5,-5
510122,,,,,,,,,,,,,0,3,3,3,1,-1,-1,-1,1,0,-2,-4,2,4,-1,13,6,7,8,10,13,14,17,19,-6,-4,2,-10,3,6,1,0,-3,-5,-1,-3,0,-2,-5,-6,-9,-12,-12,-11,-11,-10,-13,-12,0,0
510124,,,,,,,,,,,,,-4,-4,-3,2,0,2,-1,5,3,3,8,7,-3,-3,2,-8,-10,-11,-7,-9,-7,-7,-8,-9,-1,1,-4,6,9,9,4,3,3,1,0,1,-3,-5,-5,-7,-7,-7,-7,-6,-8,-7,-6,-7,-3,-5
510126,,,,,,,,,,,,,6,8,13,-0,1,6,9,11,7,-2,-0,2,3,-2,7,14,18,13,12,4,-4,1,3,4,-1,19,10,6,10,-3,3,12,23,15,9,11,1,-17,-17,-12,-18,-8,13,11,-15,-12,-10,-11,-1,-1
510127,,,,,,,,,,,,,-8,-5,7,14,22,43,44,20,4,2,6,20,-13,-11,-13,-18,-23,-33,-29,-24,-18,-16,-20,-26,-3,-13,-6,-17,-20,-8,1,0,-2,-6,-3,-1,-4,-7,-11,6,5,6,-6,-8,-11,-11,-22,-23,-4,6
510128,,,,,,,,,,,,,10,6,5,8,7,6,6,8,2,-11,-16,-10,1,6,46,50,52,52,39,36,55,57,61,62,-3,-4,-30,-33,-33,-35,-17,-16,-22,-23,-23,-28,-2,6,7,7,6,9,-3,-5,-0,4,4,3,0,-7
510130,,,,,,,,,,,,,-19,-14,-14,-8,-6,-7,-8,-9,5,4,13,7,-10,-16,-11,-12,-12,-13,-13,-12,-26,-27,-29,-31,-5,1,-4,-6,-7,-6,-6,-6,-9,-6,-9,-3,-10,-13,-11,-10,-10,-11,-10,-11,-10,-9,-7,-9,-12,-15
510131,,,,,,,,,,,,,-8,-11,-10,-2,7,1,4,1,-0,-1,0,1,-8,1,-0,-3,-6,-5,-4,-2,0,-3,-5,-6,-2,-8,-5,-5,-5,-5,-7,-10,-7,-9,-7,-9,-3,-2,-5,-4,-5,-7,-8,-11,-9,-8,-6,-6,-6,-6
510132,,,,,,,,,,,,,-4,-6,-8,-3,-4,-3,-5,-6,-3,-0,4,0,0,-2,6,7,6,6,6,6,6,6,5,7,-2,4,3,2,1,1,3,2,-2,-1,-4,-3,-0,-3,-7,-8,-9,-11,-13,-13,-14,-14,-10,-11,-4,-2
510133,,,,,,,,,,,,,,,,,,,,,,,,,-1,-4,-4,-2,-5,-4,-7,-8,-2,-4,-3,0,-5,-1,-1,-3,-3,-4,-5,-4,-7,-7,-10,-9,-1,-1,1,-1,0,2,-2,-2,0,-1,2,0,-1,-4
510134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,-0,-1,-5,-5,-4,-4,-7,-8,-10,-10,-7,-1,-5,-7,-5,-3,-4,-4,-5,-2,-1,0,-2,-2,-1
510206,,,,,,,,,,,,,-7,-15,-5,-4,-2,8,14,1,3,2,8,15,-4,2,-0,-4,-6,-10,-9,-5,-11,-10,-10,-18,-5,1,-2,-3,-6,-3,-5,-5,-1,-5,-4,3,-9,-11,-15,-10,-11,-13,-10,-13,-14,-11,-11,-15,-5,-4
510208,,,,,,,,,,,,,-10,-16,-12,-8,19,8,9,1,4,0,6,17,-8,-4,-1,-5,-8,-9,-10,-5,-14,-15,-13,-16,-12,-6,-9,-6,-12,-11,-10,-12,-7,-6,-7,-13,-8,-10,-13,-13,-11,-12,-14,-16,-13,-9,-10,-8,-8,-13
510212,,,,,,,,,,,,,-8,-15,-11,-7,9,4,-1,-5,-9,-14,-5,-9,-2,7,10,11,1,-3,-2,5,6,9,8,6,-2,3,2,-2,2,1,4,-2,-5,-4,-9,-7,-3,-6,-12,-8,-5,-4,-13,-5,-9,-9,-6,-7,-5,-9
510215,,,,,,,,,,,,,1,-7,-5,1,-6,-3,-1,1,2,1,-4,1,-5,1,1,2,1,-2,-3,-4,-2,0,2,-5,-2,0,-2,-2,-1,-1,-4,-4,-4,-6,-2,-4,-1,-4,-7,-7,-9,-6,-4,-4,-4,-0,-4,-2,-6,-3
510219,,,,,,,,,,,,,-13,-15,-11,3,6,17,8,0,-1,-3,2,6,-6,-6,-7,-13,-19,-20,-20,-11,-12,-12,-13,-15,-7,-4,-7,-7,-7,-3,-10,-10,-8,-8,-6,-5,-8,-1,-3,-6,-7,-13,-7,-9,-10,-13,-13,-15,-0,-12
510223,,,,,,,,,,,,,-11,-22,-17,-22,-8,-6,-2,-10,-15,-18,-14,-13,-5,7,3,2,-4,-8,-11,-7,-2,-1,-0,-0,-6,-5,-7,-6,-8,0,1,2,-1,-3,-3,-3,-8,-6,-3,-8,-5,-12,-14,-18,-14,-6,-11,-12,-6,-14
510233,,,,,,,,,,,,,-8,-10,-7,-5,-5,7,-1,4,1,4,4,7,-3,-1,-2,-2,-2,-7,-8,-3,-8,-11,-10,-2,-8,-5,-7,-10,-9,-8,-12,-13,-6,-4,-10,-16,-4,-6,-3,-2,-6,-6,-0,2,-2,-2,5,1,-6,-4
510235,,,,,,,,,,,,,-6,-14,-10,-12,-8,-14,-10,-15,-16,-16,-12,-8,-3,4,-2,-3,-4,-5,1,-3,3,0,-3,-2,-3,-1,4,4,7,3,-3,3,4,4,4,3,-4,-6,-11,-11,-13,-12,-10,-9,-12,-12,-6,-8,-6,-10
510236,,,,,,,,,,,,,-10,-20,-15,-9,-12,-2,-11,-2,-3,-5,-6,-3,1,7,9,2,1,1,-0,-4,-1,2,5,4,-4,-1,-4,-5,-2,-8,-10,-11,-9,-10,-16,-12,-3,1,0,-1,-2,2,-2,1,-3,-5,1,-4,-5,-10
510237,,,,,,,,,,,,,-14,-21,-18,-9,5,4,0,-6,-5,-8,5,2,-13,-6,-5,-5,-11,-13,-10,-11,-5,-11,-14,-10,-12,-9,-8,-11,-12,-10,-11,-13,-12,-10,-11,-12,-3,-12,-13,-13,-17,-19,-19,-13,-16,-15,-11,-16,-8,-5
510238,,,,,,,,,,,,,-14,-26,-22,-9,-2,-7,-5,-10,-2,-0,7,4,-9,-2,-5,-10,-11,-14,-14,-7,-16,-22,-16,-19,-8,-4,-3,1,-3,-5,0,-1,-2,6,1,2,-11,-6,-10,-18,-16,-16,-14,-14,-14,-12,-13,-15,-6,-12
510244,,,,,,,,,,,,,-4,-7,0,8,-27,-11,-11,5,-1,-14,-13,-14,-4,-2,-9,-2,6,5,2,-1,12,17,23,20,-7,-2,2,-1,0,-1,-3,-9,-14,-9,-10,-10,-6,-11,-14,-14,-17,-18,-14,-13,-10,-17,-15,-10,-7,-6
510245,,,,,,,,,,,,,-7,-16,-16,-0,11,7,6,6,6,4,17,17,-8,6,8,4,-7,-10,-8,-8,-4,-6,-12,-12,-6,-2,-3,-4,-2,-1,-3,-0,-6,-4,-1,-1,-11,-16,-16,-17,-15,-16,-19,-13,-14,-15,-14,-14,-10,-12
510246,,,,,,,,,,,,,0,-2,1,-4,2,-9,-13,-16,-15,-30,-27,-25,-1,21,9,20,14,30,41,37,27,44,33,36,-2,-14,-16,-9,-7,-8,-14,-11,-6,-19,-15,-18,0,0,11,-7,-3,-10,-6,0,3,8,6,7,-6,-1
510248,,,,,,,,,,,,,-12,-20,-10,-6,-6,-1,-1,-2,-3,-6,-3,-0,-3,9,2,1,-1,-7,-6,-5,-5,-3,-7,-9,1,-3,-1,-3,-2,-2,-3,2,5,-1,-3,0,-1,1,-5,-5,-6,-8,-10,-12,-11,-12,-9,-12,2,-6
510249,,,,,,,,,,,,,-8,-11,-9,24,-6,16,18,10,0,-2,5,4,-7,-2,1,-3,0,-3,2,-4,14,9,0,2,-8,-9,-10,-10,-9,-8,-16,-8,-18,-15,-12,-10,-3,-5,-5,-3,-7,-9,-3,-2,-9,-7,-7,-6,-3,-5
510250,,,,,,,,,,,,,-8,-10,-7,0,3,4,3,3,-4,-4,2,6,-11,-10,-8,-11,-14,-15,-14,-13,-16,-17,-20,-24,-5,1,2,2,3,4,1,1,6,1,5,6,-7,-8,-14,-14,-15,-17,-15,-15,-12,-9,-10,-9,-7,-10
510254,,,,,,,,,,,,,16,7,11,11,8,19,12,15,8,-0,15,19,-2,-0,1,3,3,3,10,5,4,12,-0,-1,-1,2,-4,-7,-8,7,-4,-2,5,5,9,8,3,2,4,4,7,-10,-1,-2,-14,-10,-15,-17,3,7
510255,,,,,,,,,,,,,-2,0,3,2,7,4,9,9,9,1,-2,3,-3,-3,0,-1,-3,-1,-2,-5,-3,3,0,2,-1,-2,-2,-2,1,1,-2,3,7,3,7,3,-1,-3,-5,-5,-5,-8,-5,-6,-6,-10,-6,-10,6,9
510256,,,,,,,,,,,,,6,17,17,27,22,12,11,11,14,14,18,17,-2,-5,-4,-8,-7,-7,-8,-8,-8,-5,-11,-14,-0,1,2,4,10,8,13,11,14,14,15,20,1,-3,-3,-5,-10,-9,-10,-10,-13,-16,-14,-13,-1,-1
510257,,,,,,,,,,,,,-11,-19,-12,-7,11,2,-1,-4,2,2,13,5,-4,1,2,2,-1,-6,-7,-6,-12,-11,-12,-14,-12,-5,-9,-10,-9,-7,-7,-8,-8,-7,-10,-11,-5,-9,-11,-7,-11,-11,-7,-9,-10,-6,-7,-6,-11,-7
510258,,,,,,,,,,,,,4,2,0,1,1,2,2,2,-1,-3,1,-1,0,4,0,2,6,5,8,11,15,15,16,18,-2,0,3,1,-3,-1,-3,-7,-4,-5,-6,-8,0,-1,-1,-1,-6,-8,-6,-2,-12,-7,-3,-3,-5,-8
510259,,,,,,,,,,,,,-8,-17,-20,-9,-15,-5,3,7,-2,-8,7,7,-12,-4,1,-4,-0,-8,-10,-9,0,-3,-6,-4,-13,-14,-20,-21,-20,-17,-18,-21,-23,-18,-18,-17,-15,-15,-18,-17,-14,-17,-15,-12,-14,-15,-16,-17,-9,-13
510260,,,,,,,,,,,,,7,3,7,8,2,8,6,2,-10,-3,-7,-16,1,10,7,1,8,5,12,15,21,7,8,19,5,-2,-2,5,7,30,19,20,19,10,9,10,4,2,3,3,-2,-23,-16,-19,-20,-12,-10,-11,3,5
510261,,,,,,,,,,,,,,,,,,,,,,,,,-4,-1,-3,-3,-6,-9,-12,-7,-7,-7,-2,-3,-3,-1,-1,0,3,-1,6,10,8,10,5,3,-6,-5,-6,-5,-9,-5,-6,-10,-8,-7,-10,-8,-5,-6
510324,,,,,,,,,,,,,-1,2,2,8,3,4,6,4,4,7,11,10,-2,-3,-1,-4,-4,-4,-5,-3,-4,-4,-5,-7,3,3,1,3,4,3,1,-4,-1,-4,-3,-2,-4,-0,-2,-2,-2,-1,-5,1,-0,0,7,-1,-6,-11
510328,,,,,,,,,,,,,-9,-8,-3,4,9,19,19,7,6,14,23,23,-8,-21,-17,-15,-21,-24,-17,-12,-14,-14,-13,-12,-4,-2,-5,-9,-7,-11,-15,-10,-10,-18,-19,-21,-3,5,6,9,6,-0,-6,-10,1,1,1,1,-3,-3
510330,,,,,,,,,,,,,4,6,6,10,11,7,8,10,12,10,15,16,-3,-2,-3,-7,-7,-7,-10,-9,-9,-8,-7,-8,-2,-4,-0,-1,1,-2,-0,3,2,8,5,8,-2,-4,-11,-8,-8,-5,-2,-4,-2,-5,-5,-4,-1,1
510336,,,,,,,,,,,,,1,3,4,7,6,2,4,4,3,4,4,8,-3,-5,-3,-3,-5,-3,-0,-3,1,-0,3,0,-1,-0,1,2,4,-4,-9,-9,-8,-9,-11,-8,-1,-1,-3,0,0,4,2,9,9,8,11,8,-12,-12
510340,,,,,,,,,,,,,-3,2,1,3,-2,-3,-6,-7,-3,3,0,7,-7,-9,-1,-11,-6,-5,-6,-8,-9,-8,-4,-6,-7,-3,-14,0,2,11,3,5,0,-5,-11,8,-14,-16,-11,-19,-23,-35,-19,-20,-23,-24,-17,-31,4,5
510344,,,,,,,,,,,,,-6,-9,-6,-9,-7,-4,-8,-11,-2,-5,-5,-8,-1,-1,-1,-2,-2,2,-5,-7,-6,0,4,1,-0,5,12,13,14,10,21,26,24,14,13,15,-4,-12,-15,-11,-14,-18,-15,-17,-21,-18,-21,-19,-7,-8
510347,,,,,,,,,,,,,-4,-1,-0,6,11,7,5,4,5,12,18,16,-7,-6,-1,-7,-1,-2,-1,3,5,1,4,3,-9,-8,-6,-5,-8,-13,-11,-10,-9,-12,-17,-15,-11,-10,-11,-11,-12,-8,-9,-13,-9,-7,-7,-6,-4,-11
510348,,,,,,,,,,,,,-3,1,3,1,-1,-4,-11,-4,-4,-10,-1,0,-5,-11,4,1,5,22,31,14,15,13,7,2,-6,1,-13,-10,-9,-18,-20,-7,-6,-7,-1,-2,-2,-6,-6,-8,-13,-13,-12,-28,-27,-25,-27,-26,-0,-2
510349,,,,,,,,,,,,,1,1,12,13,13,18,15,10,9,6,7,7,-1,-2,-4,-8,-12,-13,-11,-9,-8,-7,-6,-5,1,3,3,13,12,9,5,10,9,7,8,5,-4,-6,-10,-14,-11,-10,-10,-9,-7,-6,-10,-8,-5,-4
510350,,,,,,,,,,,,,,,,,,,,,,,,,-2,-1,5,2,-2,-4,-5,-2,-3,-3,-2,-1,-3,-2,-5,-5,-3,-4,-8,-8,-9,-8,-8,-8,-9,-6,-7,-6,-9,-10,-4,-9,-5,-7,-6,-6,-5,-12
510351,,,,,,,,,,,,,,,,,,,,,,,,,-3,1,1,-1,-4,-2,0,2,2,6,8,6,-2,3,4,1,-1,-6,-2,-6,-7,-12,-15,-10,-1,-6,-9,-7,-7,-5,-2,-2,-8,-3,-1,-6,-4,-5
510352,,,,,,,,,,,,,,,,,,,,,,,,,-3,2,16,3,2,2,-1,-4,-8,-5,-12,-10,-0,6,0,7,6,9,11,9,16,17,23,22,-4,-12,-8,-9,-8,-14,-21,-17,-19,-22,-23,-21,-9,-8
510353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,-16,-18,-16,-14,-21,-17,-13,-23,-23,-23,-19,-7,-10
510402,,,,,,,,,,,,,-1,-3,-4,-1,-1,-3,-3,-4,-4,-2,1,1,0,1,1,2,-0,1,2,4,6,5,5,4,0,2,1,1,-1,1,-0,-1,-2,-2,-4,-2,-1,-4,-3,-5,-3,-4,-4,-5,-6,-5,-4,-5,-1,1
510405,,,,,,,,,,,,,-2,-1,6,1,3,4,-5,-2,-1,2,6,6,-4,-0,-7,-0,-2,-3,-3,-3,0,-3,-3,-3,-6,-3,2,-4,-0,3,2,6,2,1,-2,1,-8,-9,-15,-15,-15,-18,-15,-18,-17,-15,-15,-15,-4,-7
510406,,,,,,,,,,,,,2,0,-1,-1,-1,1,-3,-3,-2,-0,-2,-2,2,2,5,4,3,3,5,5,7,5,6,7,-1,2,1,1,3,2,5,5,4,3,0,-1,-0,-4,-5,-3,-4,-3,-7,-7,-10,-7,-5,-5,1,1
510407,,,,,,,,,,,,,-1,-1,-1,-3,1,-5,-6,-6,-7,-4,-1,-3,2,2,2,1,2,0,-0,0,3,3,-0,1,-0,3,5,1,6,4,7,9,5,5,8,9,-5,-6,-5,-6,-7,-8,-11,-11,-8,-9,-11,-12,-0,-5
510413,,,,,,,,,,,,,-2,-5,-3,1,-0,-6,-5,-5,-3,-5,-2,-3,1,5,4,4,2,3,2,3,5,8,7,7,-1,-2,1,1,1,1,2,1,0,-3,-3,-1,-2,-3,-7,-7,-6,-6,-7,-8,-8,-6,-7,-8,-1,1
510415,,,,,,,,,,,,,0,0,1,0,-2,-1,1,1,1,2,3,1,3,3,2,2,3,7,5,8,12,11,12,12,0,0,1,3,2,-1,4,2,-0,-0,-1,1,-2,-2,1,-1,-2,-1,-5,-5,-6,-6,-9,-11,3,3
510419,,,,,,,,,,,,,-3,1,4,9,7,7,8,8,9,7,7,13,-1,-6,-6,-4,-8,-6,-2,-3,0,6,9,2,-2,2,2,-1,-0,-0,-2,-3,-9,-10,-12,-10,-1,-6,-6,-6,-8,-7,-7,-8,-7,-8,-8,-8,-2,1
510429,,,,,,,,,,,,,1,9,4,-13,-12,-12,-11,2,2,3,4,1,-1,-3,-1,1,3,1,1,2,1,3,1,2,-3,-5,-5,-6,-6,-7,-7,-7,-4,-4,-4,-6,-0,-0,-1,-1,-2,-1,0,-1,-4,-5,-5,-4,-1,0
510432,,,,,,,,,,,,,-8,-10,-5,-2,-0,2,-1,3,-4,-8,0,-0,-5,-5,-4,-3,-3,-2,-6,-3,0,1,-3,-4,-1,2,-1,-5,-3,-9,-2,-1,-7,-4,-3,1,-4,-8,-8,-0,-4,-2,-5,-10,-4,-11,-13,-13,1,-5
510433,,,,,,,,,,,,,12,12,9,10,7,12,12,13,13,13,22,22,0,0,6,7,7,8,7,3,5,-0,-3,-3,-3,-3,-5,-4,-4,-6,-6,-5,-3,-2,-1,-1,3,4,4,3,4,4,3,1,-4,-2,-3,2,-3,-4
510434,,,,,,,,,,,,,-9,-8,-7,-10,-15,-11,-13,-16,-14,-21,-19,-15,-0,-1,-1,-3,-0,0,-0,2,4,9,7,3,-9,-9,-9,-8,-7,-9,-10,-8,-6,-3,-7,-7,-5,2,0,-6,-6,-5,-6,-9,-18,-20,-16,-16,0,-8
510435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,-12,-15,-11,-7,-7,-7,-6,-11,-10,-9,-11,-25,49,53,47,41,41,35,40,47,43,41,44,-3,-54
510436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,-8,-8,-2,-1,-5,-9,5,1,4,8,7,-8,-12,-12,-18,-20,-22,-26,-26,-24,-24,-27,-24,-8,-12
510437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,-8,-8,-3,-3,-6,0,-1,-2,-3,-7,-1,-4,-3,-2,-2,-5,-7,-14,-15,-14,-14,-13,-18,-0,-2
510438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,6,1,-0,-2,-4,-5,-4,-5,-6,-3,-3,-5,-12,-8,-7,-7,-6,-7,-9,-9,-8,-9,-0,0
510439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-5,-5,-6,-5,-6,-6,-5,-5,-7,-1,-2
510440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0
510501,,,,,,,,,,,,,-11,-10,-10,0,9,6,8,8,7,7,6,9,2,-1,-2,-7,-10,-9,-11,-11,-10,-12,-8,-10,1,2,5,3,2,-0,1,1,-0,1,1,0,-0,-2,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-3,1
510506,,,,,,,,,,,,,-9,-13,-10,-2,-0,-0,-3,-5,-6,-1,-5,-4,0,3,2,-1,-1,-1,-1,-3,5,-4,1,-2,-5,-6,-5,-6,-7,-3,-6,-4,-9,-8,-10,-8,-9,-10,-12,-8,-10,-14,-13,-11,-12,-11,-11,-7,-7,-10
510507,,,,,,,,,,,,,-4,-4,-5,-4,-4,-5,-5,-1,-2,-6,-6,-3,2,1,3,4,3,3,3,1,2,5,3,-1,1,1,1,-0,-0,0,0,-3,-0,-0,-2,1,0,0,-2,-0,1,-2,-1,3,-0,-3,-3,-2,-3,-4
510508,,,,,,,,,,,,,-3,-2,-4,-2,-1,1,3,1,3,2,3,5,2,1,2,1,0,-3,-4,-4,-4,-1,-3,-5,4,3,2,1,1,3,2,4,3,0,1,1,-3,-2,-1,-0,0,-1,1,-1,1,-1,0,2,-0,-1
510515,,,,,,,,,,,,,-6,-9,-5,1,2,3,3,-0,1,4,3,11,-0,4,0,0,-2,0,-1,-5,-3,-3,-2,-6,-1,1,0,1,2,2,3,7,3,1,1,4,-3,-6,-8,-9,-10,-12,-12,-9,-9,-10,-10,-11,-0,-1
510516,,,,,,,,,,,,,1,-4,3,3,3,7,7,6,5,2,3,4,4,8,3,10,7,9,5,8,4,6,6,6,-0,2,2,-3,-4,-3,-1,-2,5,2,1,-1,0,-4,-3,-3,-2,-3,-7,-7,-10,-7,-5,-4,-4,-3
510517,,,,,,,,,,,,,-1,-4,-11,-8,-2,-0,1,2,5,4,8,4,-2,-0,2,0,-7,-6,-5,-3,-7,-6,-7,-9,1,1,5,2,2,3,2,-1,-0,-1,-0,-0,0,2,-4,1,0,-1,-1,-1,1,-1,-0,1,0,0
510528,,,,,,,,,,,,,-2,-5,-6,4,11,11,6,4,1,-3,1,14,-10,-9,-9,-2,-6,-5,-5,-4,2,1,-6,-7,10,11,12,2,0,-1,3,2,-7,-3,4,-9,4,6,5,7,8,3,9,-1,11,7,9,13,-2,-3
510529,,,,,,,,,,,,,-14,-15,-17,-15,-20,-17,-21,-18,-19,-21,-14,-13,-3,-7,-7,-9,-3,-3,2,1,-1,1,-4,-8,-2,6,7,17,16,16,13,11,10,7,8,9,-4,-7,-10,-18,-20,-16,-13,-14,-15,-12,-12,-13,-7,-6
510530,,,,,,,,,,,,,-6,-9,-4,1,4,7,1,-1,-1,0,2,1,-3,0,-5,-6,-9,-12,-11,-9,-7,-7,-6,-8,-0,0,-2,-3,-4,2,4,2,-0,-1,-2,1,-4,-5,-1,-0,-1,-6,-8,-5,-5,-3,-5,-6,1,-0
510533,,,,,,,,,,,,,-16,-20,-16,-18,-14,-13,-11,-17,-15,-5,3,3,-2,3,-0,1,-1,-6,-3,1,-0,-6,-14,-17,-2,-1,0,-3,-2,4,4,2,2,-0,3,7,-3,-7,-6,-2,-5,-10,-11,-11,-10,-9,-9,-12,-1,4
510536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520103,,,,,,,,,,,,,-2,-2,-2,4,6,4,2,2,3,4,4,8,-2,-2,-4,-5,-7,-4,-7,-7,-6,-6,-8,-5,-0,-1,0,1,1,-2,2,1,2,-1,-0,-3,1,0,-2,0,-1,-1,-3,-1,-3,-0,-4,-1,0,2
520109,,,,,,,,,,,,,-3,-1,3,6,8,9,17,6,4,6,13,5,-0,1,1,6,1,4,-0,1,3,2,4,2,-4,-1,-2,-7,-5,-5,-5,-4,-3,-4,-4,-7,-1,-3,-2,-1,-4,-6,-2,-2,-7,-4,-3,-1,-2,-0
520118,,,,,,,,,,,,,-0,-3,1,5,2,-0,3,6,5,10,16,16,1,-0,1,1,3,2,0,-1,-2,-4,-5,-12,-5,-3,-8,-7,-9,-7,-8,-7,-10,-6,-10,-9,-0,-2,-1,-1,-0,-2,-1,-3,-4,-5,-4,-0,-2,1
520123,,,,,,,,,,,,,3,-3,-0,2,1,-1,-2,4,4,3,5,0,1,8,5,6,8,7,3,5,3,3,3,4,1,3,2,1,-0,1,6,3,3,3,3,3,-1,-1,-0,1,1,2,-2,-2,1,2,1,-0,-0,-2
520130,,,,,,,,,,,,,-2,-4,-4,-3,3,3,-1,-4,-3,-4,-0,-4,-0,2,4,4,1,-1,1,4,3,4,2,4,-2,-2,-3,-2,-4,-4,-5,-7,-8,-8,-7,-8,0,0,-1,-1,-0,0,2,2,5,6,7,6,0,3
520131,,,,,,,,,,,,,-1,-2,-2,-1,3,-4,-5,-1,-0,-1,-0,-0,-1,1,2,3,2,-0,4,3,2,1,1,2,-2,-0,-0,1,-0,2,0,-2,-2,0,-1,-1,-1,-4,-4,-4,-6,-7,-6,-6,-6,-6,-4,-3,-2,-1
520132,,,,,,,,,,,,,-6,-10,-10,-5,-7,-7,-7,-5,-5,-7,-10,-11,-5,-3,-2,-6,-5,-8,-7,-8,-8,-10,-10,-10,-2,-5,-5,-7,-6,-5,-6,-7,-8,-7,-6,-6,-11,-8,-8,-6,-9,-11,-14,-10,-10,-9,-10,-9,-4,-7
520134,,,,,,,,,,,,,-10,-16,-10,-3,-4,-3,-0,-5,-0,1,10,3,-2,-4,-5,1,4,3,3,1,-2,-2,0,-5,-3,-5,-6,-8,-12,-12,-11,-10,-13,-12,-16,-14,0,1,-2,-3,-2,-1,-1,1,1,1,1,1,-4,-3
520135,,,,,,,,,,,,,-9,-6,-5,-4,-4,-4,-10,-5,-4,-7,-2,-2,-3,-7,-6,-5,-2,-6,-5,-1,-2,-2,-0,-1,-6,-1,-3,-4,-5,-6,-4,-6,-5,-6,-7,-6,-5,-7,-7,-6,-6,-4,-7,-7,-9,-7,-6,-8,-6,-6
520136,,,,,,,,,,,,,-8,-8,-7,-5,3,-4,-5,-5,-7,-8,-11,-7,-2,-2,3,5,1,2,2,2,1,1,-1,-5,-1,-2,-6,-5,-3,-5,-6,-5,-2,-4,-3,-2,-2,-2,-5,-5,-6,-7,-3,-5,-7,-6,-3,-2,-3,-2
