ITEM_ID,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2023-01-01 00:00:00,2023-02-01 00:00:00,2023-03-01 00:00:00
210106,100.0,99.21,100.685,101.764,102.296,101.593,101.887,102.398,103.118,103.671,101.416,103.661,104.535,104.807,104.861,104.375,103.781,103.105,103.426,102.898,103.462,103.937,104.209,104.396,105.09,104.841,105.034,103.816,104.172,101.33,101.436,104.99,104.964,105.979,104.257,102.575,103.856,104.034,104.692,105.593,105.326,106.458,107.698,108.579,108.66,110.918,108.627,109.896,112.31,114.316,114.487,115.803,118.212,120.169,121.113,122.521,123.162,121.307,123.93,124.847,125.325,128.16,126.543
210111,100.0,99.307,99.018,99.23,98.921,98.608,98.385,98.566,98.84,98.751,99.123,99.415,99.667,102.537,102.285,102.109,102.486,100.327,101.79,101.099,96.627,95.598,95.265,96.276,96.693,96.609,96.23,94.953,94.602,94.563,94.254,96.084,95.732,95.428,94.502,93.785,95.297,97.13,97.883,97.67,96.508,95.681,95.546,95.616,96.312,95.593,95.712,96.965,97.558,100.204,100.364,101.313,104.53,106.022,109.815,112.161,114.182,115.792,121.357,124.072,123.84,129.47,129.716
210113,100.0,98.979,98.92,99.146,98.387,98.38,98.318,98.095,98.047,98.797,99.395,99.281,100.905,103.463,103.743,102.998,102.925,100.194,102.572,100.634,97.343,96.281,96.593,98.336,97.527,97.537,97.377,97.187,96.832,96.813,95.906,97.234,96.956,97.205,97.724,96.807,96.174,99.226,99.276,98.813,93.812,96.296,95.669,95.636,95.474,95.673,96.509,96.832,97.28,100.049,100.374,101.094,103.229,106.332,109.198,111.212,114.006,115.31,123.574,125.752,126.186,128.468,127.807
210320,100.0,95.228,98.654,99.189,94.406,98.995,97.121,95.387,98.58,96.228,97.822,98.646,100.458,96.58,95.48,100.576,97.561,98.573,100.398,99.057,97.971,100.005,96.326,96.721,99.442,98.602,92.52,98.71,102.457,106.382,99.362,100.602,99.777,101.464,96.388,99.386,99.03,99.021,93.868,97.64,96.173,99.899,97.25,102.78,99.532,99.357,98.328,106.558,106.641,110.334,102.606,108.632,110.465,111.612,114.124,118.39,114.28,120.27,117.644,118.189,125.422,122.251,128.068
210321,100.0,101.869,102.338,92.644,100.457,100.539,101.496,103.207,107.483,109.919,106.193,105.905,91.708,100.305,101.096,105.523,106.182,101.49,96.131,103.565,103.89,104.998,107.202,113.374,102.878,101.251,110.096,91.133,108.26,92.826,108.246,99.905,97.84,114.466,116.266,118.561,110.192,112.757,111.648,112.075,110.529,121.018,116.993,122.563,114.367,117.141,119.035,128.831,114.979,119.415,122.132,123.643,126.169,136.875,139.267,127.588,141.019,141.072,144.414,146.307,136.858,146.131,149.997
210115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,103.081,101.67
210302,100.0,99.241,99.135,98.478,98.4,97.892,97.525,97.24,97.896,97.558,97.395,97.612,97.072,96.543,96.574,97.037,96.909,98.071,98.828,99.034,98.522,96.932,97.421,99.054,98.287,104.651,105.006,107.609,107.346,107.792,108.011,106.149,106.719,105.643,107.088,107.477,107.051,109.424,111.826,111.597,110.817,110.745,110.228,111.211,109.886,109.922,110.515,111.477,112.722,113.976,117.05,124.118,125.047,128.677,131.093,132.471,132.542,131.932,130.66,133.092,135.118,138.265,147.782
210211,100.0,101.273,101.622,101.741,101.935,102.142,101.809,102.465,102.475,102.264,102.41,102.819,104.157,106.419,105.964,107.585,108.326,109.37,112.332,110.846,110.344,109.455,110.966,110.512,110.021,111.839,109.793,110.438,109.722,111.378,110.843,110.955,111.9,112.091,102.193,110.907,109.979,111.193,109.961,110.681,109.471,109.749,110.241,108.987,109.891,110.276,111.901,111.82,112.401,113.526,112.654,113.728,115.565,115.108,112.958,119.985,120.57,118.369,121.808,123.73,124.582,127.272,130.511
210213,100.0,105.908,102.027,102.049,101.449,102.607,104.038,103.916,96.917,103.235,100.365,107.644,103.073,107.908,102.16,102.079,104.999,106.014,108.37,108.274,101.457,104.103,109.508,106.789,103.089,106.512,109.217,100.148,102.234,104.735,105.827,107.108,108.309,106.406,106.662,104.233,100.535,108.588,105.073,108.348,104.57,104.723,104.589,106.512,104.442,103.369,108.376,107.157,102.728,105.853,106.909,106.818,107.559,108.225,111.791,108.996,109.91,112.429,111.979,111.983,112.879,116.033,114.712
210214,100.0,103.994,100.663,102.376,99.905,102.316,100.966,97.548,97.756,101.155,96.73,101.329,97.388,100.898,99.599,101.235,100.942,102.577,101.295,102.449,100.399,104.043,97.742,104.357,102.919,104.481,105.838,107.015,108.282,105.552,108.711,106.884,103.58,101.347,104.748,104.063,101.217,102.923,102.606,106.124,102.698,103.247,104.24,105.283,103.464,106.036,106.036,104.474,106.43,108.509,111.274,112.575,113.932,113.158,111.682,112.588,110.62,116.86,113.864,116.408,112.522,116.106,117.527
210215,100.0,107.726,113.189,105.924,108.058,113.14,109.819,108.314,101.847,105.89,106.035,106.839,106.872,105.442,114.243,113.786,107.581,107.522,109.795,110.855,105.084,102.683,109.322,114.144,91.958,102.772,112.505,124.009,94.224,96.493,105.834,103.459,93.492,104.388,103.909,108.643,102.684,106.799,99.83,96.431,104.49,97.759,98.012,99.051,91.213,94.361,98.091,107.503,97.499,101.503,96.664,95.798,101.535,88.795,99.45,88.521,94.964,98.969,100.565,102.18,94.015,102.95,102.438
210216,100.0,97.692,104.709,101.361,100.342,101.962,103.82,104.31,102.679,96.492,99.29,99.892,98.403,95.162,101.069,104.971,105.458,106.752,106.983,107.279,105.598,104.243,106.658,104.473,102.033,101.319,108.576,111.685,109.707,109.548,111.273,109.056,106.814,101.537,104.093,106.499,102.669,96.334,104.354,105.056,102.778,104.125,106.005,104.691,104.372,103.257,105.58,108.862,103.882,107.485,109.147,110.364,109.897,111.841,115.835,119.987,118.137,115.029,119.793,125.716,127.158,124.08,129.77
210219,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102.18,99.405,103.336,101.942,102.335,103.851,100.57,99.434,94.084,89.082,90.081,87.413,92.368,92.365,89.799,85.606,92.976,91.58,88.917,90.129,90.41,93.901,94.372,92.472,94.908,95.805,96.01,98.579,99.451,101.953,104.104,101.316,98.815,106.114,107.714,108.851,112.069,115.687
211305,100.0,100.367,101.209,98.051,103.95,100.775,105.572,105.315,102.721,100.959,96.604,105.177,103.556,107.539,101.176,102.258,100.3,102.87,103.449,98.689,96.146,100.008,99.396,101.966,94.474,97.234,103.375,105.124,101.611,98.297,103.392,97.583,98.285,96.356,93.375,99.814,101.44,101.797,106.681,99.427,105.92,104.5,103.744,101.708,104.443,107.191,108.019,110.312,108.219,108.409,119.478,115.76,118.961,127.629,134.362,134.318,133.345,136.544,136.073,141.807,135.031,134.903,139.124
211306,100.0,99.493,97.913,99.355,99.501,98.348,99.185,99.907,99.888,99.759,99.348,99.589,100.04,100.389,100.143,99.882,100.022,100.151,99.704,98.5,99.678,100.15,98.677,99.152,99.774,100.228,100.207,101.24,100.304,100.479,100.833,99.911,97.895,97.408,98.083,96.57,97.819,97.859,97.549,97.219,97.53,97.706,97.49,98.321,98.827,98.324,99.405,99.976,102.065,103.642,104.045,105.042,111.141,117.795,121.106,124.275,126.794,130.08,130.18,130.056,132.341,135.695,135.576
211408,100.0,101.124,99.231,96.576,99.559,99.053,99.014,95.651,95.386,95.63,98.519,94.529,99.757,94.262,97.497,98.817,94.655,94.622,99.234,98.275,96.585,94.786,93.945,90.808,93.207,93.217,91.001,97.293,98.979,97.652,95.268,94.239,94.036,89.527,93.518,90.298,91.743,94.11,91.055,96.274,92.099,94.404,94.658,95.256,94.523,96.369,97.072,94.308,96.639,101.485,100.425,105.435,108.683,111.578,116.981,120.585,120.197,123.615,121.57,131.575,139.697,142.774,149.862
211501,100.0,100.707,100.451,98.701,96.075,97.525,95.072,95.322,97.606,97.29,95.098,94.837,96.211,96.041,96.515,96.573,96.52,95.955,97.14,96.565,94.537,95.261,94.704,95.467,96.488,95.845,95.597,93.876,94.444,95.467,94.352,94.124,91.217,90.679,89.153,90.21,90.2,89.787,89.79,89.626,89.761,87.972,87.476,88.093,87.986,88.078,88.056,88.04,89.54,91.119,91.214,94.366,97.689,102.626,107.577,111.889,112.45,117.795,118.888,123.045,124.355,128.616,129.747
211509,100.0,101.12,101.44,101.517,101.623,101.211,100.44,99.68,98.705,98.712,98.345,98.283,98.273,98.273,98.273,97.592,97.844,98.389,98.199,98.239,98.284,97.53,97.786,98.54,98.479,97.667,97.681,97.358,97.69,98.4,97.997,96.797,97.269,96.532,95.855,95.728,96.071,95.269,95.353,95.329,96.525,94.227,94.089,94.558,94.866,95.066,95.004,95.181,95.754,97.131,97.491,100.831,104.93,106.033,109.26,119.616,122.102,124.004,128.344,133.39,133.397,138.924,140.535
211510,100.0,99.924,99.766,100.983,100.776,100.791,101.144,101.51,102.146,102.717,102.307,102.189,102.674,102.185,102.681,103.545,103.278,103.665,104.234,104.603,104.68,105.128,105.157,105.453,104.681,105.09,104.376,104.68,105.271,105.238,105.112,103.533,103.861,102.466,102.99,102.915,103.388,104.942,105.419,105.76,104.086,104.328,104.266,104.859,105.057,105.516,105.449,105.873,106.242,106.852,107.375,108.285,109.441,109.154,110.16,111.567,112.205,115.051,116.744,117.157,117.896,119.309,118.934
211511,100.0,97.222,98.472,100.437,97.087,96.758,98.299,97.785,97.116,98.082,96.804,95.31,97.929,97.541,98.094,95.497,92.735,90.587,93.522,95.086,94.648,90.976,92.167,92.758,95.977,95.86,91.635,93.05,96.121,90.095,87.874,93.229,93.724,93.06,88.396,90.568,93.363,92.828,91.252,90.069,94.958,92.247,89.411,93.821,94.986,93.613,91.28,95.742,97.015,96.713,98.99,99.142,101.638,103.893,108.587,114.778,114.67,119.4,122.04,123.286,132.254,127.261,129.262
210114,100.0,100.235,100.499,103.675,103.08,100.649,103.143,103.935,101.893,99.924,100.87,100.057,103.528,99.553,102.036,101.209,100.217,100.069,102.504,100.066,102.952,102.357,102.928,103.887,107.659,104.221,108.076,108.741,105.852,104.882,104.125,105.975,107.48,107.743,108.084,105.989,110.219,106.362,106.214,107.981,108.055,108.416,110.554,110.631,110.759,110.757,108.617,112.883,115.486,108.764,114.574,113.622,115.076,116.685,116.974,119.355,122.836,120.997,125.833,128.811,128.12,125.331,127.676
211714,100.0,106.636,105.687,105.637,106.217,103.971,109.287,106.32,108.749,103.214,102.308,111.919,105.084,105.876,104.768,109.391,109.806,108.007,106.078,109.442,108.023,107.433,104.829,111.774,90.031,97.772,109.584,114.0,109.438,108.054,108.666,108.155,105.302,105.323,109.268,111.482,104.252,112.02,106.801,110.578,113.917,112.397,112.635,108.849,111.688,108.725,110.274,118.742,108.919,119.688,120.832,116.42,118.325,120.273,118.66,122.95,126.097,127.928,129.085,136.81,126.973,136.089,138.612
212936,100.0,101.011,100.489,98.769,100.345,100.099,99.308,99.553,98.722,99.443,99.536,99.209,101.514,100.996,100.97,99.939,100.989,101.189,101.298,101.101,100.426,101.28,100.999,100.726,100.8,100.64,100.727,99.898,99.855,101.812,101.407,99.666,101.776,101.295,100.806,103.036,104.13,103.847,102.956,103.077,101.922,101.312,102.841,103.154,104.003,105.21,106.232,106.952,107.28,108.113,109.09,109.757,114.213,118.823,120.182,123.16,125.103,127.322,128.778,130.729,131.829,133.026,132.878
212937,100.0,101.088,102.137,100.864,100.425,101.141,99.738,100.433,99.391,99.307,98.047,100.597,101.741,102.013,101.061,100.348,102.298,101.668,103.215,102.287,101.062,101.952,100.863,101.869,100.35,101.63,102.073,102.719,102.326,103.473,103.065,101.441,103.871,103.542,104.818,104.241,106.4,106.036,104.056,105.096,105.043,103.948,106.361,107.887,108.722,109.953,111.242,112.103,112.458,113.381,114.051,114.961,119.655,124.156,125.487,127.887,129.602,132.275,132.802,136.475,136.745,138.75,137.027
212941,100.0,99.47,102.878,105.719,97.676,104.192,97.991,105.576,100.062,101.067,99.082,106.467,104.4,105.016,108.361,101.104,103.295,108.355,105.405,105.489,102.545,108.297,104.205,105.169,109.079,103.77,104.49,104.134,104.07,106.919,106.152,104.524,105.59,104.351,107.513,107.511,107.961,108.141,101.095,105.003,105.003,104.161,103.031,107.663,106.595,106.209,107.876,109.912,107.854,111.228,105.022,110.146,111.27,117.07,111.07,122.732,117.807,124.231,129.381,128.733,128.215,128.987,127.11
212944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,109.281,107.709,108.98,113.971,112.781,114.095,116.349,114.749,122.738,120.291,124.561,111.359,123.581,126.064
211410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.476,100.887
211411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,106.323,105.76
211026,100.0,102.551,104.15,99.851,99.272,98.727,101.243,101.402,101.582,99.256,101.572,102.552,103.349,103.501,101.412,99.699,102.126,101.993,98.353,101.812,101.888,101.807,102.061,102.375,98.999,98.635,103.228,103.966,103.61,102.093,103.359,102.489,95.649,99.271,100.559,98.807,99.659,102.102,103.076,101.496,98.633,101.566,104.459,101.62,94.024,103.941,104.182,108.045,107.709,114.576,114.29,119.896,123.102,127.037,129.629,135.326,132.614,138.32,136.418,136.092,134.734,139.327,141.339
212222,100.0,100.457,99.732,100.153,101.421,100.013,100.537,101.842,101.609,100.931,100.754,102.771,101.981,103.023,103.235,102.303,102.786,103.241,103.783,103.585,102.448,102.679,102.204,102.524,103.426,104.135,101.574,102.383,98.175,101.789,103.38,104.239,104.637,104.885,101.714,103.615,103.477,98.502,102.581,102.367,104.388,103.957,100.972,101.194,104.391,105.004,104.659,104.004,104.552,104.247,101.964,103.7,104.318,101.114,104.956,105.621,105.831,106.172,107.372,107.341,107.572,111.796,113.851
212223,100.0,85.718,97.68,89.756,88.326,91.477,91.858,89.342,85.984,89.91,90.087,85.43,90.38,88.386,92.35,88.029,88.722,93.115,89.346,86.287,95.864,94.015,91.282,93.128,98.022,93.895,97.72,95.343,104.262,101.085,94.3,97.098,102.798,89.55,88.02,90.687,95.803,88.114,94.898,90.398,95.41,88.387,93.56,94.475,92.79,88.759,93.134,93.681,100.99,95.43,95.953,104.377,106.726,103.521,105.586,106.369,102.877,105.726,104.938,109.385,109.361,114.361,116.119
212225,100.0,99.806,100.053,99.71,101.799,100.254,102.838,103.643,101.878,102.467,102.609,99.022,103.148,102.473,102.035,102.24,101.172,103.974,104.388,98.722,104.454,99.816,103.626,102.993,105.598,102.721,104.379,101.271,99.641,101.966,96.296,101.353,98.742,97.87,96.449,96.83,100.544,97.676,92.515,98.401,95.498,97.424,97.375,96.111,98.663,94.278,96.937,97.606,96.904,97.412,97.972,97.918,99.404,96.559,99.014,97.068,100.987,101.566,100.504,106.098,106.713,105.946,111.389
212226,100.0,97.574,101.974,99.321,94.644,95.612,101.981,97.588,97.674,98.263,97.941,96.616,97.402,101.261,99.657,102.278,98.625,102.912,99.291,100.355,98.195,98.278,98.877,99.772,98.375,97.965,100.304,101.944,103.371,103.055,100.291,103.06,100.618,108.492,99.606,100.517,106.167,98.834,106.758,107.784,111.705,106.989,107.344,109.382,107.165,108.715,106.21,106.547,109.175,106.267,108.946,110.109,108.277,110.268,110.888,114.437,118.523,117.806,117.854,118.968,120.918,126.955,131.322
212228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,97.067,97.245,97.307,97.307,97.242,90.877,96.06,95.46,96.375,91.07,95.939,96.919,96.982,97.25,98.649,99.466,99.641,99.457,99.669,100.058,99.824,101.559,105.536,106.33,117.708,114.532
211901,100.0,101.942,100.293,103.047,100.097,100.433,99.858,99.54,98.012,100.15,98.654,102.215,101.975,96.676,100.473,98.901,99.81,99.685,103.865,96.074,98.287,102.556,100.078,99.018,100.459,96.52,104.182,106.133,104.91,102.816,105.405,95.233,96.05,99.311,91.545,99.645,96.702,99.984,100.352,97.171,100.161,98.407,94.553,95.865,97.947,99.253,98.734,100.602,100.221,103.054,102.977,100.709,103.336,106.331,104.204,105.839,108.73,105.537,106.646,108.889,112.311,117.876,116.899
213003,100.0,98.877,98.79,99.831,99.109,98.666,99.311,98.992,98.932,98.193,96.096,97.873,98.811,95.564,99.591,97.687,96.367,98.331,98.445,97.349,98.342,98.244,96.326,95.889,98.765,93.592,99.802,90.623,98.407,94.204,100.81,87.144,90.764,87.143,87.899,93.079,88.703,86.366,92.295,89.957,92.328,88.788,92.825,92.536,88.609,95.801,93.504,94.841,96.329,98.575,98.204,101.188,105.221,103.821,107.167,102.284,107.096,107.217,108.134,105.557,112.93,111.538,112.529
213005,100.0,96.437,101.057,99.451,100.145,103.496,104.555,103.367,101.299,97.359,95.224,99.928,99.874,100.531,95.875,96.494,103.6,102.51,105.128,104.623,96.214,101.062,102.601,100.481,101.532,100.014,105.65,104.249,105.24,97.589,104.207,106.364,100.731,101.691,98.46,102.206,104.647,96.859,104.821,104.853,105.818,105.834,105.73,105.342,102.491,103.331,104.654,102.652,107.057,103.378,100.892,107.129,107.544,107.741,110.998,112.727,110.458,112.934,109.87,113.682,114.856,121.316,125.655
213006,100.0,101.961,102.414,101.115,102.947,102.975,97.818,94.699,99.485,96.505,96.327,97.998,94.436,92.412,96.971,92.938,96.124,94.757,93.303,93.219,96.042,93.276,91.442,94.798,95.271,93.692,91.84,96.7,93.514,97.501,97.271,90.068,91.165,94.08,88.138,88.577,91.951,91.038,91.848,93.255,91.515,91.838,91.078,93.251,90.367,89.537,93.446,91.9,94.689,91.431,92.061,92.248,94.82,96.108,97.166,97.456,98.213,99.538,100.678,101.211,103.664,110.385,111.572
213007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,93.946,99.788,98.604,92.808,93.463,99.127,99.437,96.811,92.872,98.111,92.592,100.407,99.375,101.248,98.405,103.297,101.272,104.603,104.411,100.976,103.464,100.362,98.908,110.824,118.841,113.067
210913,100.0,103.778,102.628,99.205,101.712,101.523,102.299,101.692,98.377,100.598,100.914,103.017,102.314,102.314,102.52,101.518,103.861,100.748,102.798,102.798,102.874,102.828,103.704,101.736,102.853,102.853,100.086,100.609,100.609,100.609,100.609,80.795,85.382,85.774,79.338,78.298,78.337,77.942,77.774,79.022,77.273,79.817,79.755,79.798,79.509,81.615,81.279,81.216,77.52,84.345,84.206,89.296,88.635,89.084,88.252,88.498,89.327,88.594,92.646,94.69,93.51,99.142,99.476
211007,100.0,101.04,103.808,102.846,103.167,105.207,103.709,103.619,105.159,102.818,104.38,101.714,102.245,102.606,103.173,104.9,103.112,105.074,106.084,104.459,105.674,103.599,101.528,102.959,104.382,105.113,103.914,107.944,108.313,106.646,106.409,105.212,105.24,105.841,105.487,104.681,106.578,107.068,107.068,106.569,106.513,104.974,107.467,107.576,107.626,105.356,105.229,105.217,109.164,109.61,108.747,108.989,109.762,109.229,109.54,114.555,116.532,117.28,122.139,125.521,127.604,128.66,131.113
211011,100.0,99.796,100.926,102.168,102.844,101.098,103.849,104.753,104.291,103.022,101.9,102.731,101.722,103.069,100.988,104.438,104.547,105.34,103.877,106.693,106.554,106.4,106.472,105.462,104.594,103.969,104.236,102.769,103.309,104.868,102.399,103.887,101.885,104.259,102.183,100.874,102.444,99.97,99.388,103.274,99.79,101.916,104.077,104.943,100.959,105.357,103.627,106.33,106.417,103.384,108.192,111.593,115.736,114.02,118.717,120.946,124.389,124.049,128.718,131.827,130.578,130.955,135.549
211023,100.0,100.36,103.192,97.922,98.975,96.278,96.794,94.514,96.512,93.617,92.105,97.069,93.175,93.724,94.725,92.467,93.043,96.616,95.699,100.981,100.809,98.642,102.453,104.408,105.194,107.092,99.24,100.846,103.75,103.349,98.83,106.36,107.408,106.395,106.497,103.589,107.794,102.46,104.18,102.83,100.679,104.936,103.256,106.383,104.738,106.077,105.412,111.274,111.727,112.664,111.286,112.742,113.302,115.022,111.815,114.851,117.879,118.884,119.832,119.57,117.102,121.033,121.774
211024,100.0,100.677,102.191,101.73,100.332,96.372,99.262,98.087,98.565,100.633,100.439,101.703,100.494,102.291,101.171,103.422,102.12,101.148,101.932,100.466,104.002,101.165,101.941,105.154,104.8,105.106,106.585,109.307,106.634,109.16,105.826,107.243,109.964,108.637,109.534,106.233,109.22,107.058,105.047,107.922,105.315,109.311,107.641,109.94,109.563,106.647,108.954,107.757,107.05,107.147,107.986,107.765,110.818,111.857,115.395,115.303,119.012,120.856,120.805,120.827,123.431,124.742,127.838
211029,100.0,100.161,100.781,99.048,101.118,100.401,98.956,101.269,97.489,99.981,97.638,100.343,98.547,97.081,99.893,98.134,96.657,101.385,100.906,101.569,102.964,103.974,103.323,103.442,105.891,105.629,103.841,105.207,104.544,104.489,106.038,103.621,103.12,106.015,105.162,104.378,103.071,104.466,103.846,104.064,101.088,104.172,104.332,105.284,105.068,104.559,106.945,108.37,108.902,110.262,109.912,111.065,113.045,115.279,116.898,118.521,119.509,119.821,120.051,119.628,118.955,121.321,123.24
211030,100.0,99.77,99.68,100.329,97.394,99.663,98.148,96.431,98.879,99.541,98.318,101.126,99.357,98.076,99.372,98.415,99.216,98.683,97.35,99.751,100.41,103.045,101.953,102.345,102.802,103.149,103.672,106.292,101.243,98.771,106.349,104.964,104.819,101.786,101.006,101.357,97.892,98.38,98.415,99.563,97.859,97.656,98.95,99.07,99.888,99.021,98.956,104.06,102.066,101.149,103.401,106.883,105.996,106.039,111.553,110.863,114.162,112.217,115.699,117.308,114.33,115.865,117.453
212402,100.0,103.168,103.997,104.824,105.025,105.322,105.381,105.884,105.797,105.468,105.665,105.627,106.758,108.977,109.321,109.584,109.219,109.282,109.951,110.203,110.445,110.066,110.858,110.243,109.852,110.79,110.599,113.553,113.538,113.064,113.342,112.612,113.264,113.781,113.399,113.973,114.32,114.262,114.577,116.328,116.342,117.221,117.883,118.101,118.5,118.696,118.073,118.989,120.135,120.286,119.981,120.045,120.897,121.315,121.825,124.377,124.678,126.229,127.249,130.276,130.196,134.012,136.577
212404,100.0,98.931,101.237,99.184,98.237,97.127,99.776,102.308,97.708,101.639,100.173,100.534,99.879,103.396,102.849,103.147,106.264,105.35,100.834,104.273,102.945,98.562,102.642,104.372,100.867,101.324,101.246,103.28,106.368,102.601,102.699,103.674,98.393,98.711,106.504,105.157,102.068,106.557,107.924,105.368,107.44,105.036,106.245,106.211,103.645,108.829,109.474,110.334,113.214,111.973,109.691,115.717,119.408,117.789,122.559,130.497,123.376,132.053,129.82,130.225,131.794,135.536,133.718
211709,100.0,100.165,100.434,100.175,100.291,100.175,100.369,100.366,100.408,100.396,100.661,100.694,101.997,101.999,101.645,100.811,100.594,100.659,100.699,100.609,100.073,100.187,100.392,100.258,100.591,100.613,100.603,100.923,100.878,100.824,100.663,100.44,100.753,100.526,100.663,100.588,101.002,100.828,100.707,100.869,101.34,101.274,100.701,102.761,102.259,105.494,106.438,107.27,107.419,109.668,108.122,113.128,116.648,120.129,128.991,133.017,133.171,139.836,142.519,148.53,147.342,147.437,149.055
211710,100.0,100.544,100.634,100.452,100.478,100.39,100.576,100.839,100.838,100.79,101.498,101.555,101.526,101.547,100.597,100.65,100.67,100.556,100.423,100.509,100.166,100.085,100.08,100.06,100.359,100.314,100.331,99.968,100.093,100.062,100.032,100.45,100.377,100.53,100.682,100.691,100.889,101.083,100.7,100.7,100.797,100.649,100.765,101.716,101.421,102.754,106.25,109.288,109.758,112.687,115.467,117.47,121.111,127.887,135.467,143.568,144.9,153.09,155.018,160.238,159.963,160.604,160.35
211808,100.0,98.739,98.474,98.555,98.335,92.187,98.319,95.79,98.349,97.869,98.366,98.717,98.566,98.746,98.743,98.599,98.482,98.455,98.482,97.975,101.332,101.348,101.336,102.113,101.858,101.835,102.514,92.683,89.393,89.223,89.001,91.551,94.535,95.088,95.18,95.013,94.683,93.649,93.553,93.985,96.053,91.439,95.428,95.761,95.117,96.555,96.492,96.086,96.797,99.727,101.724,103.617,104.863,105.867,106.717,105.14,110.988,112.304,110.839,116.417,117.486,123.275,122.043
211814,100.0,99.37,99.684,99.355,98.609,92.535,99.453,99.969,99.761,100.612,101.428,100.07,100.941,100.832,101.25,100.779,101.544,102.014,102.16,102.76,104.975,104.717,104.462,103.357,104.887,104.186,106.842,103.756,99.673,101.503,102.451,102.839,102.315,102.557,101.239,102.933,101.935,101.547,101.813,102.603,102.322,98.202,101.757,102.719,103.43,103.512,103.606,103.196,105.516,109.02,106.642,111.079,111.824,115.29,117.066,121.154,122.215,128.624,130.474,134.161,133.968,134.624,136.07
211815,100.0,99.545,99.429,99.22,98.989,99.045,98.059,99.339,99.717,99.743,99.757,99.581,100.278,100.496,100.287,99.542,99.187,98.085,98.108,98.972,99.147,99.35,99.125,98.494,98.807,98.445,98.255,98.549,98.377,97.925,97.978,97.584,97.911,97.79,97.897,95.391,97.886,96.837,97.965,97.599,97.148,97.491,97.165,98.515,98.557,99.22,98.814,101.046,103.028,104.336,104.009,104.812,106.827,107.422,108.496,113.434,114.674,114.772,118.015,118.504,118.444,119.37,119.914
211604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.506,100.848,99.982,105.619,106.375,108.899,113.073,118.199,118.686,121.431,127.751,128.81,133.175,133.121
211101,100.0,98.575,99.635,100.242,97.509,100.882,100.7,100.753,101.234,103.028,102.136,101.688,101.082,104.671,104.658,102.337,103.255,103.687,106.558,103.514,105.021,105.423,105.267,104.911,104.905,104.692,106.278,107.091,106.931,105.991,103.626,106.941,107.425,106.59,107.148,107.004,107.268,107.959,107.426,107.59,108.426,108.887,108.646,108.886,109.317,108.728,109.147,110.072,109.461,111.895,113.548,114.191,115.768,117.528,120.267,120.576,120.98,118.585,125.742,125.675,129.01,130.496,131.382
211105,100.0,98.883,99.425,98.587,100.748,100.875,95.99,94.063,99.003,99.253,98.053,93.623,97.047,98.144,96.116,94.558,97.588,97.067,93.942,93.286,97.395,95.229,95.123,95.556,92.748,92.103,92.748,92.095,89.885,89.281,89.814,91.542,87.675,87.525,86.986,84.038,86.271,83.209,80.583,83.278,80.323,79.586,82.568,80.949,82.643,83.882,83.585,86.262,84.101,87.874,88.899,89.131,90.455,94.084,95.065,98.402,97.841,99.372,99.748,101.629,101.512,105.27,107.438
